son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO66865,2024-03-25,20190325,480,19815,1,2024-04-01,4,1,0.0573,Northwest3
SO66841,2024-03-25,20190325,480,11827,6,2024-04-01,2,6,0.0573,Canada3
SO66855,2024-03-25,20190325,487,14783,10,2024-04-01,3,4,1.3748,United Kingdom3
SO66869,2024-03-25,20190325,584,24250,9,2024-04-01,1,4,13.4998,Australia3
SO66835,2024-03-25,20190325,475,26430,9,2024-04-01,1,2,1.7498,Australia3
SO66837,2024-03-25,20190325,490,16706,9,2024-04-01,1,5,1.3498,Australia3
SO66872,2024-03-25,20190325,214,21219,9,2024-04-01,4,1,0.8748,Australia3
SO66830,2024-03-25,20190325,528,21964,9,2024-04-01,2,5,0.1248,Australia3
SO66831,2024-03-25,20190325,528,21204,9,2024-04-01,2,2,0.1248,Australia3
SO66869,2024-03-25,20190325,479,24250,9,2024-04-01,2,6,0.2248,Australia3
SO66870,2024-03-25,20190325,479,29099,9,2024-04-01,2,8,0.2248,Australia3
SO66837,2024-03-25,20190325,225,16706,9,2024-04-01,2,3,0.2248,Australia3
SO66833,2024-03-25,20190325,472,28348,9,2024-04-01,2,5,1.5875,Australia3
SO66834,2024-03-25,20190325,476,26756,9,2024-04-01,2,6,1.7498,Australia3
SO66872,2024-03-25,20190325,540,21219,9,2024-04-01,2,5,0.815,Australia3
SO66871,2024-03-25,20190325,537,14666,9,2024-04-01,2,8,0.875,Australia3
SO66873,2024-03-25,20190325,485,14234,9,2024-04-01,2,3,0.5495,Australia3
SO66831,2024-03-25,20190325,214,21204,9,2024-04-01,3,1,0.8748,Australia3
SO66873,2024-03-25,20190325,467,14234,9,2024-04-01,3,1,0.6123,Australia3
SO66830,2024-03-25,20190325,473,21964,9,2024-04-01,3,6,1.5875,Australia3
SO66869,2024-03-25,20190325,484,24250,9,2024-04-01,3,5,0.1988,Australia3
SO66872,2024-03-25,20190325,529,21219,9,2024-04-01,3,6,0.0998,Australia3
SO66860,2024-03-25,20190325,528,12939,6,2024-04-01,1,6,0.1248,Canada3
SO66838,2024-03-25,20190325,214,20879,10,2024-04-01,4,1,0.8748,United Kingdom3
SO66829,2024-03-25,20190325,477,22428,10,2024-04-01,3,4,0.1248,United Kingdom3
SO66838,2024-03-25,20190325,225,20879,10,2024-04-01,5,4,0.2248,United Kingdom3
SO66840,2024-03-25,20190325,487,27620,4,2024-04-01,3,8,1.3748,Southwest3
SO66874,2024-03-25,20190325,225,29239,4,2024-04-01,4,3,0.2248,Southwest3
SO66864,2024-03-25,20190325,463,14750,4,2024-04-01,4,6,0.6123,Southwest3
SO66862,2024-03-25,20190325,478,13182,1,2024-04-01,4,4,0.2498,Northwest3
SO66879,2024-03-25,20190325,483,23169,1,2024-04-01,4,3,3,Northwest3
SO66863,2024-03-25,20190325,529,16762,1,2024-04-01,3,2,0.0998,Northwest3
SO66864,2024-03-25,20190325,237,14750,4,2024-04-01,3,4,1.2498,Southwest3
SO66865,2024-03-25,20190325,535,19815,1,2024-04-01,3,2,0.6248,Northwest3
SO66862,2024-03-25,20190325,225,13182,1,2024-04-01,3,8,0.2248,Northwest3
SO66846,2024-03-25,20190325,234,20203,1,2024-04-01,2,5,1.2498,Northwest3
SO66881,2024-03-25,20190325,488,21161,1,2024-04-01,2,7,1.3498,Northwest3
SO66863,2024-03-25,20190325,540,16762,1,2024-04-01,2,1,0.815,Northwest3
SO66878,2024-03-25,20190325,538,23373,1,2024-04-01,2,8,0.5373,Northwest3
SO66879,2024-03-25,20190325,538,23169,1,2024-04-01,2,1,0.5373,Northwest3
SO66879,2024-03-25,20190325,529,23169,1,2024-04-01,3,5,0.0998,Northwest3
SO66877,2024-03-25,20190325,467,23138,4,2024-04-01,3,4,0.6123,Southwest3
SO66849,2024-03-25,20190325,225,18062,4,2024-04-01,3,8,0.2248,Southwest3
SO66874,2024-03-25,20190325,479,29239,4,2024-04-01,3,1,0.2248,Southwest3
SO66829,2024-03-25,20190325,463,22428,10,2024-04-01,4,1,0.6123,United Kingdom3
SO66849,2024-03-25,20190325,477,18062,4,2024-04-01,1,6,0.1248,Southwest3
SO66850,2024-03-25,20190325,477,18778,4,2024-04-01,1,4,0.1248,Southwest3
SO66875,2024-03-25,20190325,563,26650,4,2024-04-01,1,8,59.6018,Southwest3
SO66843,2024-03-25,20190325,535,25834,4,2024-04-01,1,2,0.6248,Southwest3
SO66864,2024-03-25,20190325,587,14750,4,2024-04-01,1,1,19.2373,Southwest3
SO66874,2024-03-25,20190325,565,29239,4,2024-04-01,1,6,18.5588,Southwest3
SO66840,2024-03-25,20190325,541,27620,4,2024-04-01,1,5,0.7248,Southwest3
SO66843,2024-03-25,20190325,480,25834,4,2024-04-01,2,6,0.0573,Southwest3
SO66864,2024-03-25,20190325,474,14750,4,2024-04-01,2,4,1.7498,Southwest3
SO66849,2024-03-25,20190325,231,18062,4,2024-04-01,2,2,1.2498,Southwest3
SO66877,2024-03-25,20190325,217,23138,4,2024-04-01,2,1,0.8748,Southwest3
SO66850,2024-03-25,20190325,222,18778,4,2024-04-01,2,2,0.8748,Southwest3
SO66840,2024-03-25,20190325,530,27620,4,2024-04-01,2,8,0.1248,Southwest3
SO66874,2024-03-25,20190325,477,29239,4,2024-04-01,2,4,0.1248,Southwest3
SO66876,2024-03-25,20190325,479,26729,1,2024-04-01,2,6,0.2248,Northwest3
SO66862,2024-03-25,20190325,477,13182,1,2024-04-01,2,4,0.1248,Northwest3
SO66877,2024-03-25,20190325,605,23138,4,2024-04-01,1,8,13.4998,Southwest3
SO66846,2024-03-25,20190325,474,20203,1,2024-04-01,1,2,1.7498,Northwest3
SO66856,2024-03-25,20190325,477,27853,7,2024-04-01,2,5,0.1248,France3
SO66884,2024-03-25,20190325,477,12621,7,2024-04-01,2,8,0.1248,France3
SO66851,2024-03-25,20190325,217,14807,7,2024-04-01,2,8,0.8748,France3
SO66882,2024-03-25,20190325,217,28418,7,2024-04-01,2,6,0.8748,France3
SO66883,2024-03-25,20190325,217,22651,7,2024-04-01,2,1,0.8748,France3
SO66882,2024-03-25,20190325,388,28418,7,2024-04-01,1,4,28.0123,France3
SO66852,2024-03-25,20190325,477,12734,7,2024-04-01,2,6,0.1248,France3
SO66866,2024-03-25,20190325,572,27124,7,2024-04-01,1,5,18.5588,France3
SO66883,2024-03-25,20190325,584,22651,7,2024-04-01,1,6,13.4998,France3
SO66884,2024-03-25,20190325,604,12621,7,2024-04-01,1,1,13.4998,France3
SO66856,2024-03-25,20190325,530,27853,7,2024-04-01,1,4,0.1248,France3
SO66851,2024-03-25,20190325,528,14807,7,2024-04-01,1,2,0.1248,France3
SO66853,2024-03-25,20190325,477,19431,7,2024-04-01,1,5,0.1248,France3
SO66865,2024-03-25,20190325,528,19815,1,2024-04-01,2,2,0.1248,Northwest3
SO66852,2024-03-25,20190325,478,12734,7,2024-04-01,1,1,0.2498,France3
SO66866,2024-03-25,20190325,541,27124,7,2024-04-01,2,8,0.7248,France3
SO66858,2024-03-25,20190325,530,25673,7,2024-04-01,1,7,0.1248,France3
SO66884,2024-03-25,20190325,479,12621,7,2024-04-01,3,1,0.2248,France3
SO66852,2024-03-25,20190325,217,12734,7,2024-04-01,3,8,0.8748,France3
SO66876,2024-03-25,20190325,561,26729,1,2024-04-01,1,2,59.6018,Northwest3
SO66839,2024-03-25,20190325,225,12958,1,2024-04-01,1,5,0.2248,Northwest3
SO66865,2024-03-25,20190325,592,19815,1,2024-04-01,1,2,14.1248,Northwest3
SO66878,2024-03-25,20190325,605,23373,1,2024-04-01,1,1,13.4998,Northwest3
SO66879,2024-03-25,20190325,605,23169,1,2024-04-01,1,6,13.4998,Northwest3
SO66880,2024-03-25,20190325,606,23167,1,2024-04-01,1,5,13.4998,Northwest3
SO66881,2024-03-25,20190325,386,21161,1,2024-04-01,1,4,28.0123,Northwest3
SO66848,2024-03-25,20190325,477,17603,1,2024-04-01,1,6,0.1248,Northwest3
SO66882,2024-03-25,20190325,225,28418,7,2024-04-01,3,8,0.2248,France3
SO66862,2024-03-25,20190325,485,13182,1,2024-04-01,1,1,0.5495,Northwest3
SO66856,2024-03-25,20190325,479,27853,7,2024-04-01,3,8,0.2248,France3
SO66845,2024-03-25,20190325,535,25847,1,2024-04-01,1,5,0.6248,Northwest3
SO66866,2024-03-25,20190325,530,27124,7,2024-04-01,3,3,0.1248,France3
SO66866,2024-03-25,20190325,222,27124,7,2024-04-01,4,6,0.8748,France3
SO66884,2024-03-25,20190325,481,12621,7,2024-04-01,4,5,0.2248,France3
SO66925,2024-03-26,20190326,490,25827,9,2024-04-02,2,5,1.3498,Australia3
SO66916,2024-03-26,20190326,463,11833,6,2024-04-02,2,7,0.6123,Canada3
SO66902,2024-03-26,20190326,478,16149,6,2024-04-02,2,1,0.2498,Canada3
SO66902,2024-03-26,20190326,487,16149,6,2024-04-02,3,7,1.3748,Canada3
SO66907,2024-03-26,20190326,484,24220,6,2024-04-02,3,8,0.1988,Canada3
SO66895,2024-03-26,20190326,480,11203,6,2024-04-02,1,1,0.0573,Canada3
SO66897,2024-03-26,20190326,529,11619,6,2024-04-02,1,1,0.0998,Canada3
SO66916,2024-03-26,20190326,537,11833,6,2024-04-02,1,3,0.875,Canada3
SO66907,2024-03-26,20190326,528,24220,6,2024-04-02,1,5,0.1248,Canada3
SO66927,2024-03-26,20190326,479,24168,9,2024-04-02,2,1,0.2248,Australia3
SO66929,2024-03-26,20190326,479,29181,9,2024-04-02,2,8,0.2248,Australia3
SO66907,2024-03-26,20190326,487,24220,6,2024-04-02,2,5,1.3748,Canada3
SO66926,2024-03-26,20190326,488,25949,9,2024-04-02,2,3,1.3498,Australia3
SO66902,2024-03-26,20190326,477,16149,6,2024-04-02,1,1,0.1248,Canada3
SO66923,2024-03-26,20190326,563,15624,7,2024-04-02,1,4,59.6018,France3
SO66911,2024-03-26,20190326,477,24869,10,2024-04-02,1,5,0.1248,United Kingdom3
SO66911,2024-03-26,20190326,217,24869,10,2024-04-02,2,5,0.8748,United Kingdom3
SO66913,2024-03-26,20190326,477,21850,7,2024-04-02,1,2,0.1248,France3
SO66914,2024-03-26,20190326,529,20918,7,2024-04-02,1,1,0.0998,France3
SO66894,2024-03-26,20190326,225,15072,7,2024-04-02,1,5,0.2248,France3
SO66910,2024-03-26,20190326,535,19074,7,2024-04-02,1,5,0.6248,France3
SO66887,2024-03-26,20190326,581,17957,7,2024-04-02,1,4,42.5248,France3
SO66893,2024-03-26,20190326,363,12485,7,2024-04-02,1,4,57.3748,France3
SO66887,2024-03-26,20190326,214,17957,7,2024-04-02,2,7,0.8748,France3
SO66939,2024-03-26,20190326,477,15623,7,2024-04-02,2,6,0.1248,France3
SO66910,2024-03-26,20190326,528,19074,7,2024-04-02,2,4,0.1248,France3
SO66923,2024-03-26,20190326,541,15624,7,2024-04-02,2,3,0.7248,France3
SO66886,2024-03-26,20190326,475,17257,9,2024-04-02,2,7,1.7498,Australia3
SO66914,2024-03-26,20190326,473,20918,7,2024-04-02,2,2,1.5875,France3
SO66897,2024-03-26,20190326,222,11619,6,2024-04-02,2,6,0.8748,Canada3
SO66892,2024-03-26,20190326,541,16332,9,2024-04-02,2,1,0.7248,Australia3
SO66924,2024-03-26,20190326,582,15436,9,2024-04-02,1,2,42.5248,Australia3
SO66930,2024-03-26,20190326,485,14326,9,2024-04-02,2,5,0.5495,Australia3
SO66894,2024-03-26,20190326,592,15072,7,2024-04-02,2,3,14.1248,France3
SO66900,2024-03-26,20190326,480,25880,4,2024-04-02,3,8,0.0573,Southwest3
SO66892,2024-03-26,20190326,480,16332,9,2024-04-02,3,6,0.0573,Australia3
SO66932,2024-03-26,20190326,380,21557,9,2024-04-02,1,5,61.0838,Australia3
SO66931,2024-03-26,20190326,380,21418,9,2024-04-02,1,4,61.0838,Australia3
SO66891,2024-03-26,20190326,528,25236,9,2024-04-02,1,6,0.1248,Australia3
SO66890,2024-03-26,20190326,528,12034,9,2024-04-02,1,3,0.1248,Australia3
SO66892,2024-03-26,20190326,530,16332,9,2024-04-02,1,6,0.1248,Australia3
SO66929,2024-03-26,20190326,604,29181,9,2024-04-02,1,6,13.4998,Australia3
SO66927,2024-03-26,20190326,604,24168,9,2024-04-02,1,3,13.4998,Australia3
SO66928,2024-03-26,20190326,605,24174,9,2024-04-02,1,8,13.4998,Australia3
SO66941,2024-03-26,20190326,573,12342,9,2024-04-02,1,1,59.6018,Australia3
SO66940,2024-03-26,20190326,563,12340,9,2024-04-02,1,6,59.6018,Australia3
SO66926,2024-03-26,20190326,390,25949,9,2024-04-02,1,5,28.0123,Australia3
SO66885,2024-03-26,20190326,478,17256,9,2024-04-02,2,5,0.2498,Australia3
SO66925,2024-03-26,20190326,382,25827,9,2024-04-02,1,6,28.0123,Australia3
SO66886,2024-03-26,20190326,590,17257,9,2024-04-02,1,4,19.2373,Australia3
SO66885,2024-03-26,20190326,589,17256,9,2024-04-02,1,7,19.2373,Australia3
SO66927,2024-03-26,20190326,487,24168,9,2024-04-02,4,8,1.3748,Australia3
SO66886,2024-03-26,20190326,225,17257,9,2024-04-02,4,5,0.2248,Australia3
SO66929,2024-03-26,20190326,477,29181,9,2024-04-02,3,3,0.1248,Australia3
SO66927,2024-03-26,20190326,477,24168,9,2024-04-02,3,6,0.1248,Australia3
SO66885,2024-03-26,20190326,477,17256,9,2024-04-02,3,1,0.1248,Australia3
SO66930,2024-03-26,20190326,490,14326,9,2024-04-02,3,3,1.3498,Australia3
SO66886,2024-03-26,20190326,488,17257,9,2024-04-02,3,1,1.3498,Australia3
SO66926,2024-03-26,20190326,225,25949,9,2024-04-02,3,4,0.2248,Australia3
SO66941,2024-03-26,20190326,214,12342,9,2024-04-02,2,2,0.8748,Australia3
SO66931,2024-03-26,20190326,214,21418,9,2024-04-02,2,2,0.8748,Australia3
SO66891,2024-03-26,20190326,222,25236,9,2024-04-02,2,8,0.8748,Australia3
SO66890,2024-03-26,20190326,222,12034,9,2024-04-02,2,4,0.8748,Australia3
SO66930,2024-03-26,20190326,359,14326,9,2024-04-02,1,1,57.3748,Australia3
SO66893,2024-03-26,20190326,537,12485,7,2024-04-02,2,4,0.875,France3
SO66939,2024-03-26,20190326,562,15623,7,2024-04-02,1,2,59.6018,France3
SO66923,2024-03-26,20190326,530,15624,7,2024-04-02,3,5,0.1248,France3
SO66909,2024-03-26,20190326,478,15174,4,2024-04-02,3,3,0.2498,Southwest3
SO66908,2024-03-26,20190326,478,16335,4,2024-04-02,3,3,0.2498,Southwest3
SO66901,2024-03-26,20190326,478,23215,4,2024-04-02,3,4,0.2498,Southwest3
SO66898,2024-03-26,20190326,222,25373,4,2024-04-02,3,4,0.8748,Southwest3
SO66909,2024-03-26,20190326,477,15174,4,2024-04-02,2,3,0.1248,Southwest3
SO66908,2024-03-26,20190326,477,16335,4,2024-04-02,2,8,0.1248,Southwest3
SO66901,2024-03-26,20190326,528,23215,4,2024-04-02,2,6,0.1248,Southwest3
SO66900,2024-03-26,20190326,528,25880,4,2024-04-02,2,4,0.1248,Southwest3
SO66935,2024-03-26,20190326,481,23386,4,2024-04-02,2,6,0.2248,Southwest3
SO66934,2024-03-26,20190326,482,26538,4,2024-04-02,2,6,0.2248,Southwest3
SO66936,2024-03-26,20190326,604,23146,4,2024-04-02,2,2,13.4998,Southwest3
SO66899,2024-03-26,20190326,540,24948,4,2024-04-02,2,7,0.815,Southwest3
SO66898,2024-03-26,20190326,529,25373,4,2024-04-02,2,3,0.0998,Southwest3
SO66921,2024-03-26,20190326,480,12883,4,2024-04-02,2,3,0.0573,Southwest3
SO66901,2024-03-26,20190326,477,23215,4,2024-04-02,4,8,0.1248,Southwest3
SO66918,2024-03-26,20190326,485,14269,4,2024-04-02,2,3,0.5495,Southwest3
SO66901,2024-03-26,20190326,536,23215,4,2024-04-02,1,6,0.7498,Southwest3
SO66898,2024-03-26,20190326,540,25373,4,2024-04-02,1,2,0.815,Southwest3
SO66909,2024-03-26,20190326,485,15174,4,2024-04-02,1,5,0.5495,Southwest3
SO66900,2024-03-26,20190326,535,25880,4,2024-04-02,1,7,0.6248,Southwest3
SO66936,2024-03-26,20190326,473,23146,4,2024-04-02,1,6,1.5875,Southwest3
SO66918,2024-03-26,20190326,471,14269,4,2024-04-02,1,7,1.5875,Southwest3
SO66896,2024-03-26,20190326,483,12111,4,2024-04-02,1,5,3,Southwest3
SO66889,2024-03-26,20190326,479,11980,4,2024-04-02,1,6,0.2248,Southwest3
SO66905,2024-03-26,20190326,474,20010,4,2024-04-02,1,3,1.7498,Southwest3
SO66904,2024-03-26,20190326,476,20335,4,2024-04-02,1,3,1.7498,Southwest3
SO66921,2024-03-26,20190326,359,12883,4,2024-04-02,1,7,57.3748,Southwest3
SO66934,2024-03-26,20190326,563,26538,4,2024-04-02,1,2,59.6018,Southwest3
SO66935,2024-03-26,20190326,604,23386,4,2024-04-02,1,1,13.4998,Southwest3
SO66939,2024-03-26,20190326,479,15623,7,2024-04-02,3,8,0.2248,France3
SO66899,2024-03-26,20190326,529,24948,4,2024-04-02,1,8,0.0998,Southwest3
SO66909,2024-03-26,20190326,487,15174,4,2024-04-02,4,4,1.3748,Southwest3
SO66908,2024-03-26,20190326,485,16335,4,2024-04-02,1,3,0.5495,Southwest3
SO66919,2024-03-26,20190326,491,13718,1,2024-04-02,2,5,1.3498,Northwest3
SO66893,2024-03-26,20190326,528,12485,7,2024-04-02,3,7,0.1248,France3
SO66909,2024-03-26,20190326,484,15174,4,2024-04-02,5,4,0.1988,Southwest3
SO66923,2024-03-26,20190326,217,15624,7,2024-04-02,4,1,0.8748,France3
SO66893,2024-03-26,20190326,480,12485,7,2024-04-02,4,6,0.0573,France3
SO66893,2024-03-26,20190326,484,12485,7,2024-04-02,5,4,0.1988,France3
SO66912,2024-03-26,20190326,225,17100,8,2024-04-02,5,5,0.2248,Germany3
SO66912,2024-03-26,20190326,222,17100,8,2024-04-02,4,1,0.8748,Germany3
SO66912,2024-03-26,20190326,485,17100,8,2024-04-02,3,1,0.5495,Germany3
SO66915,2024-03-26,20190326,214,25650,8,2024-04-02,3,6,0.8748,Germany3
SO66938,2024-03-26,20190326,217,24033,8,2024-04-02,2,1,0.8748,Germany3
SO66888,2024-03-26,20190326,479,17942,8,2024-04-02,2,3,0.2248,Germany3
SO66922,2024-03-26,20190326,225,28528,8,2024-04-02,2,7,0.2248,Germany3
SO66915,2024-03-26,20190326,538,25650,8,2024-04-02,2,3,0.5373,Germany3
SO66912,2024-03-26,20190326,535,17100,8,2024-04-02,2,5,0.6248,Germany3
SO66915,2024-03-26,20190326,529,25650,8,2024-04-02,1,1,0.0998,Germany3
SO66888,2024-03-26,20190326,477,17942,8,2024-04-02,3,8,0.1248,Germany3
SO66888,2024-03-26,20190326,582,17942,8,2024-04-02,1,8,42.5248,Germany3
SO66937,2024-03-26,20190326,225,23520,1,2024-04-02,2,2,0.2248,Northwest3
SO66903,2024-03-26,20190326,478,20539,1,2024-04-02,2,2,0.2498,Northwest3
SO66922,2024-03-26,20190326,586,28528,8,2024-04-02,1,5,18.5588,Germany3
SO66917,2024-03-26,20190326,222,14331,1,2024-04-02,2,2,0.8748,Northwest3
SO66933,2024-03-26,20190326,214,26537,1,2024-04-02,2,7,0.8748,Northwest3
SO66933,2024-03-26,20190326,575,26537,1,2024-04-02,1,6,59.6018,Northwest3
SO66920,2024-03-26,20190326,590,14753,1,2024-04-02,1,4,19.2373,Northwest3
SO66919,2024-03-26,20190326,591,13718,1,2024-04-02,1,3,14.1248,Northwest3
SO66917,2024-03-26,20190326,485,14331,1,2024-04-02,1,1,0.5495,Northwest3
SO66903,2024-03-26,20190326,477,20539,1,2024-04-02,1,2,0.1248,Northwest3
SO66906,2024-03-26,20190326,477,17473,1,2024-04-02,1,7,0.1248,Northwest3
SO66912,2024-03-26,20190326,528,17100,8,2024-04-02,1,5,0.1248,Germany3
SO66938,2024-03-26,20190326,605,24033,8,2024-04-02,1,2,13.4998,Germany3
SO66937,2024-03-26,20190326,606,23520,1,2024-04-02,1,5,13.4998,Northwest3
SO67014,2024-03-27,20190327,541,16823,10,2024-04-03,2,3,0.7248,United Kingdom3
SO66944,2024-03-27,20190327,363,13820,10,2024-04-03,1,3,57.3748,United Kingdom3
SO66999,2024-03-27,20190327,565,15440,10,2024-04-03,2,1,18.5588,United Kingdom3
SO66954,2024-03-27,20190327,484,25775,10,2024-04-03,2,5,0.1988,United Kingdom3
SO66981,2024-03-27,20190327,225,26900,10,2024-04-03,2,3,0.2248,United Kingdom3
SO66979,2024-03-27,20190327,530,12596,10,2024-04-03,2,3,0.1248,United Kingdom3
SO66974,2024-03-27,20190327,217,16935,10,2024-04-03,2,4,0.8748,United Kingdom3
SO66952,2024-03-27,20190327,214,13845,10,2024-04-03,2,7,0.8748,United Kingdom3
SO66952,2024-03-27,20190327,359,13845,10,2024-04-03,1,5,57.3748,United Kingdom3
SO66999,2024-03-27,20190327,225,15440,10,2024-04-03,1,3,0.2248,United Kingdom3
SO66945,2024-03-27,20190327,357,17192,10,2024-04-03,1,4,57.9998,United Kingdom3
SO66977,2024-03-27,20190327,535,21512,10,2024-04-03,1,7,0.6248,United Kingdom3
SO66976,2024-03-27,20190327,536,23638,10,2024-04-03,1,4,0.7498,United Kingdom3
SO66990,2024-03-27,20190327,225,12603,10,2024-04-03,1,1,0.2248,United Kingdom3
SO66979,2024-03-27,20190327,541,12596,10,2024-04-03,1,8,0.7248,United Kingdom3
SO67014,2024-03-27,20190327,563,16823,10,2024-04-03,1,8,59.6018,United Kingdom3
SO66944,2024-03-27,20190327,537,13820,10,2024-04-03,2,1,0.875,United Kingdom3
SO66981,2024-03-27,20190327,529,26900,10,2024-04-03,1,8,0.0998,United Kingdom3
SO66985,2024-03-27,20190327,530,15461,10,2024-04-03,1,2,0.1248,United Kingdom3
SO66954,2024-03-27,20190327,376,25775,10,2024-04-03,1,1,61.0838,United Kingdom3
SO66945,2024-03-27,20190327,485,17192,10,2024-04-03,2,6,0.5495,United Kingdom3
SO67000,2024-03-27,20190327,479,27142,7,2024-04-03,2,7,0.2248,France3
SO66981,2024-03-27,20190327,214,26900,10,2024-04-03,3,3,0.8748,United Kingdom3
SO66974,2024-03-27,20190327,528,16935,10,2024-04-03,1,7,0.1248,United Kingdom3
SO66942,2024-03-27,20190327,214,12395,7,2024-04-03,3,1,0.8748,France3
SO66983,2024-03-27,20190327,214,22419,7,2024-04-03,3,2,0.8748,France3
SO66953,2024-03-27,20190327,477,16533,7,2024-04-03,3,7,0.1248,France3
SO67000,2024-03-27,20190327,477,27142,7,2024-04-03,3,4,0.1248,France3
SO66942,2024-03-27,20190327,537,12395,7,2024-04-03,2,3,0.875,France3
SO66983,2024-03-27,20190327,538,22419,7,2024-04-03,2,4,0.5373,France3
SO66953,2024-03-27,20190327,479,16533,7,2024-04-03,2,5,0.2248,France3
SO66982,2024-03-27,20190327,530,23980,7,2024-04-03,2,7,0.1248,France3
SO66979,2024-03-27,20190327,222,12596,10,2024-04-03,3,2,0.8748,United Kingdom3
SO67012,2024-03-27,20190327,217,22663,7,2024-04-03,2,3,0.8748,France3
SO66942,2024-03-27,20190327,357,12395,7,2024-04-03,1,5,57.9998,France3
SO67000,2024-03-27,20190327,571,27142,7,2024-04-03,1,5,18.5588,France3
SO66982,2024-03-27,20190327,541,23980,7,2024-04-03,1,5,0.7248,France3
SO67012,2024-03-27,20190327,606,22663,7,2024-04-03,1,7,13.4998,France3
SO66983,2024-03-27,20190327,529,22419,7,2024-04-03,1,5,0.0998,France3
SO67014,2024-03-27,20190327,487,16823,10,2024-04-03,4,6,1.3748,United Kingdom3
SO67014,2024-03-27,20190327,530,16823,10,2024-04-03,3,8,0.1248,United Kingdom3
SO66952,2024-03-27,20190327,225,13845,10,2024-04-03,3,8,0.2248,United Kingdom3
SO66945,2024-03-27,20190327,214,17192,10,2024-04-03,3,2,0.8748,United Kingdom3
SO66953,2024-03-27,20190327,380,16533,7,2024-04-03,1,3,61.0838,France3
SO66980,2024-03-27,20190327,477,22530,10,2024-04-03,1,8,0.1248,United Kingdom3
SO67015,2024-03-27,20190327,567,14323,9,2024-04-03,1,7,18.5588,Australia3
SO66959,2024-03-27,20190327,225,11711,6,2024-04-03,2,1,0.2248,Canada3
SO67003,2024-03-27,20190327,487,14676,9,2024-04-03,3,5,1.3748,Australia3
SO67004,2024-03-27,20190327,480,14279,9,2024-04-03,4,6,0.0573,Australia3
SO67002,2024-03-27,20190327,234,14672,9,2024-04-03,4,3,1.2498,Australia3
SO66951,2024-03-27,20190327,488,14522,9,2024-04-03,1,1,1.3498,Australia3
SO66950,2024-03-27,20190327,228,11362,9,2024-04-03,1,7,1.2498,Australia3
SO66949,2024-03-27,20190327,222,18256,9,2024-04-03,1,2,0.8748,Australia3
SO67002,2024-03-27,20190327,355,14672,9,2024-04-03,1,4,57.9998,Australia3
SO67003,2024-03-27,20190327,357,14676,9,2024-04-03,1,2,57.9998,Australia3
SO67004,2024-03-27,20190327,361,14279,9,2024-04-03,1,6,57.3748,Australia3
SO67004,2024-03-27,20190327,528,14279,9,2024-04-03,3,4,0.1248,Australia3
SO66958,2024-03-27,20190327,535,12034,9,2024-04-03,1,1,0.6248,Australia3
SO67001,2024-03-27,20190327,382,17912,9,2024-04-03,1,6,28.0123,Australia3
SO67016,2024-03-27,20190327,562,12347,9,2024-04-03,1,6,59.6018,Australia3
SO67017,2024-03-27,20190327,564,12360,9,2024-04-03,1,1,59.6018,Australia3
SO66948,2024-03-27,20190327,528,21227,9,2024-04-03,1,7,0.1248,Australia3
SO66997,2024-03-27,20190327,357,15768,4,2024-04-03,1,7,57.9998,Southwest3
SO67009,2024-03-27,20190327,384,21147,1,2024-04-03,1,2,28.0123,Northwest3
SO66998,2024-03-27,20190327,363,15968,4,2024-04-03,1,7,57.3748,Southwest3
SO66958,2024-03-27,20190327,480,12034,9,2024-04-03,3,5,0.0573,Australia3
SO66982,2024-03-27,20190327,217,23980,7,2024-04-03,3,2,0.8748,France3
SO66947,2024-03-27,20190327,539,17301,9,2024-04-03,1,4,0.6248,Australia3
SO66967,2024-03-27,20190327,528,19150,6,2024-04-03,2,6,0.1248,Canada3
SO67002,2024-03-27,20190327,528,14672,9,2024-04-03,3,2,0.1248,Australia3
SO67003,2024-03-27,20190327,485,14676,9,2024-04-03,2,4,0.5495,Australia3
SO67011,2024-03-27,20190327,225,17404,6,2024-04-03,2,7,0.2248,Canada3
SO66969,2024-03-27,20190327,478,28779,6,2024-04-03,2,3,0.2498,Canada3
SO66988,2024-03-27,20190327,478,19554,6,2024-04-03,2,3,0.2498,Canada3
SO66988,2024-03-27,20190327,477,19554,6,2024-04-03,3,1,0.1248,Canada3
SO66969,2024-03-27,20190327,225,28779,6,2024-04-03,3,5,0.2248,Canada3
SO66988,2024-03-27,20190327,228,19554,6,2024-04-03,4,5,1.2498,Canada3
SO66957,2024-03-27,20190327,222,11176,6,2024-04-03,1,8,0.8748,Canada3
SO66959,2024-03-27,20190327,237,11711,6,2024-04-03,1,8,1.2498,Canada3
SO67011,2024-03-27,20190327,580,17404,6,2024-04-03,1,2,42.5248,Canada3
SO67016,2024-03-27,20190327,214,12347,9,2024-04-03,2,8,0.8748,Australia3
SO66962,2024-03-27,20190327,540,15498,6,2024-04-03,1,7,0.815,Canada3
SO66988,2024-03-27,20190327,485,19554,6,2024-04-03,1,6,0.5495,Canada3
SO66969,2024-03-27,20190327,477,28779,6,2024-04-03,1,3,0.1248,Canada3
SO66958,2024-03-27,20190327,528,12034,9,2024-04-03,2,6,0.1248,Australia3
SO67001,2024-03-27,20190327,490,17912,9,2024-04-03,2,4,1.3498,Australia3
