son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO73724,2024-06-25,20190625,225,16559,7,2024-07-02,5,1,0.2248,France6
SO73780,2024-06-25,20190625,467,14719,7,2024-07-02,5,2,0.6123,France6
SO73760,2024-06-25,20190625,530,29381,8,2024-07-02,3,7,0.1248,Germany6
SO73782,2024-06-25,20190625,222,24028,7,2024-07-02,5,4,0.8748,France6
SO73791,2024-06-26,20190626,234,11505,6,2024-07-03,1,8,1.2498,Canada6
SO73843,2024-06-26,20190626,225,20483,6,2024-07-03,3,8,0.2248,Canada6
SO73820,2024-06-26,20190626,225,29072,6,2024-07-03,3,5,0.2248,Canada6
SO73843,2024-06-26,20190626,485,20483,6,2024-07-03,2,5,0.5495,Canada6
SO73811,2024-06-26,20190626,473,11520,6,2024-07-03,3,3,1.5875,Canada6
SO73823,2024-06-26,20190626,480,19709,6,2024-07-03,2,4,0.0573,Canada6
SO73823,2024-06-26,20190626,483,19709,6,2024-07-03,3,6,3,Canada6
SO73843,2024-06-26,20190626,353,20483,6,2024-07-03,1,4,57.9998,Canada6
SO73823,2024-06-26,20190626,528,19709,6,2024-07-03,1,6,0.1248,Canada6
SO73849,2024-06-26,20190626,574,15917,6,2024-07-03,1,8,59.6018,Canada6
SO73853,2024-06-26,20190626,604,21813,6,2024-07-03,1,2,13.4998,Canada6
SO73837,2024-06-26,20190626,363,13987,6,2024-07-03,1,5,57.3748,Canada6
SO73815,2024-06-26,20190626,540,11276,6,2024-07-03,1,6,0.815,Canada6
SO73819,2024-06-26,20190626,476,11642,6,2024-07-03,1,4,1.7498,Canada6
SO73820,2024-06-26,20190626,476,29072,6,2024-07-03,1,3,1.7498,Canada6
SO73811,2024-06-26,20190626,529,11520,6,2024-07-03,1,5,0.0998,Canada6
SO73834,2024-06-26,20190626,537,12532,6,2024-07-03,1,5,0.875,Canada6
SO73837,2024-06-26,20190626,537,13987,6,2024-07-03,2,7,0.875,Canada6
SO73821,2024-06-26,20190626,477,25437,6,2024-07-03,1,2,0.1248,Canada6
SO73856,2024-06-26,20190626,382,21284,6,2024-07-03,1,8,28.0123,Canada6
SO73856,2024-06-26,20190626,490,21284,6,2024-07-03,2,8,1.3498,Canada6
SO73803,2024-06-26,20190626,588,16938,10,2024-07-03,1,4,19.2373,United Kingdom6
SO73811,2024-06-26,20190626,539,11520,6,2024-07-03,2,5,0.6248,Canada6
SO73806,2024-06-26,20190626,463,15621,10,2024-07-03,3,5,0.6123,United Kingdom6
SO73822,2024-06-26,20190626,477,25845,6,2024-07-03,1,7,0.1248,Canada6
SO73828,2024-06-26,20190626,214,13838,10,2024-07-03,3,2,0.8748,United Kingdom6
SO73828,2024-06-26,20190626,529,13838,10,2024-07-03,2,1,0.0998,United Kingdom6
SO73790,2024-06-26,20190626,474,16946,10,2024-07-03,2,1,1.7498,United Kingdom6
SO73803,2024-06-26,20190626,486,16938,10,2024-07-03,2,2,3.975,United Kingdom6
SO73806,2024-06-26,20190626,487,15621,10,2024-07-03,2,1,1.3748,United Kingdom6
SO73844,2024-06-26,20190626,225,12745,10,2024-07-03,2,5,0.2248,United Kingdom6
SO73832,2024-06-26,20190626,530,15919,10,2024-07-03,2,1,0.1248,United Kingdom6
SO73819,2024-06-26,20190626,490,11642,6,2024-07-03,2,4,1.3498,Canada6
SO73835,2024-06-26,20190626,222,12740,10,2024-07-03,2,2,0.8748,United Kingdom6
SO73790,2024-06-26,20190626,588,16946,10,2024-07-03,1,1,19.2373,United Kingdom6
SO73844,2024-06-26,20190626,572,12745,10,2024-07-03,1,2,18.5588,United Kingdom6
SO73828,2024-06-26,20190626,540,13838,10,2024-07-03,1,5,0.815,United Kingdom6
SO73832,2024-06-26,20190626,225,15919,10,2024-07-03,1,7,0.2248,United Kingdom6
SO73835,2024-06-26,20190626,478,12740,10,2024-07-03,1,5,0.2498,United Kingdom6
SO73830,2024-06-26,20190626,529,27927,10,2024-07-03,1,6,0.0998,United Kingdom6
SO73821,2024-06-26,20190626,225,25437,6,2024-07-03,2,8,0.2248,Canada6
SO73822,2024-06-26,20190626,225,25845,6,2024-07-03,2,3,0.2248,Canada6
SO73820,2024-06-26,20190626,237,29072,6,2024-07-03,2,1,1.2498,Canada6
SO73806,2024-06-26,20190626,355,15621,10,2024-07-03,1,2,57.9998,United Kingdom6
SO73812,2024-06-26,20190626,530,11520,6,2024-07-03,1,4,0.1248,Canada6
SO73847,2024-06-26,20190626,222,27489,9,2024-07-03,4,2,0.8748,Australia6
SO73788,2024-06-26,20190626,477,16686,9,2024-07-03,2,1,0.1248,Australia6
SO73796,2024-06-26,20190626,485,18271,9,2024-07-03,1,6,0.5495,Australia6
SO73794,2024-06-26,20190626,536,18720,9,2024-07-03,1,8,0.7498,Australia6
SO73793,2024-06-26,20190626,529,15141,9,2024-07-03,1,7,0.0998,Australia6
SO73801,2024-06-26,20190626,529,13634,9,2024-07-03,1,6,0.0998,Australia6
SO73792,2024-06-26,20190626,535,14069,9,2024-07-03,1,2,0.6248,Australia6
SO73846,2024-06-26,20190626,384,26568,9,2024-07-03,1,2,28.0123,Australia6
SO73789,2024-06-26,20190626,561,13971,9,2024-07-03,1,5,59.6018,Australia6
SO73788,2024-06-26,20190626,600,16686,9,2024-07-03,1,4,13.4998,Australia6
SO73847,2024-06-26,20190626,604,27489,9,2024-07-03,1,7,13.4998,Australia6
SO73795,2024-06-26,20190626,538,18333,9,2024-07-03,1,7,0.5373,Australia6
SO73866,2024-06-26,20190626,584,27469,9,2024-07-03,1,2,13.4998,Australia6
SO73845,2024-06-26,20190626,380,22921,9,2024-07-03,1,1,61.0838,Australia6
SO73804,2024-06-26,20190626,590,14838,8,2024-07-03,1,5,19.2373,Germany6
SO73839,2024-06-26,20190626,590,15497,4,2024-07-03,1,6,19.2373,Southwest6
SO73851,2024-06-26,20190626,480,28159,4,2024-07-03,4,8,0.0573,Southwest6
SO73854,2024-06-26,20190626,480,23883,4,2024-07-03,4,3,0.0573,Southwest6
SO73794,2024-06-26,20190626,480,18720,9,2024-07-03,2,8,0.0573,Australia6
SO73797,2024-06-26,20190626,480,20403,9,2024-07-03,2,4,0.0573,Australia6
SO73790,2024-06-26,20190626,234,16946,10,2024-07-03,3,5,1.2498,United Kingdom6
SO73812,2024-06-26,20190626,480,11520,6,2024-07-03,2,2,0.0573,Canada6
SO73797,2024-06-26,20190626,477,20403,9,2024-07-03,1,7,0.1248,Australia6
SO73798,2024-06-26,20190626,476,26166,9,2024-07-03,1,4,1.7498,Australia6
SO73800,2024-06-26,20190626,214,15594,9,2024-07-03,1,7,0.8748,Australia6
SO73799,2024-06-26,20190626,217,15796,9,2024-07-03,1,1,0.8748,Australia6
SO73845,2024-06-26,20190626,479,22921,9,2024-07-03,2,2,0.2248,Australia6
SO73866,2024-06-26,20190626,479,27469,9,2024-07-03,2,1,0.2248,Australia6
SO73798,2024-06-26,20190626,225,26166,9,2024-07-03,2,3,0.2248,Australia6
SO73801,2024-06-26,20190626,481,13634,9,2024-07-03,2,2,0.2248,Australia6
SO73846,2024-06-26,20190626,491,26568,9,2024-07-03,2,5,1.3498,Australia6
SO73793,2024-06-26,20190626,539,15141,9,2024-07-03,2,6,0.6248,Australia6
SO73789,2024-06-26,20190626,541,13971,9,2024-07-03,2,8,0.7248,Australia6
SO73847,2024-06-26,20190626,538,27489,9,2024-07-03,2,4,0.5373,Australia6
SO73795,2024-06-26,20190626,529,18333,9,2024-07-03,2,3,0.0998,Australia6
SO73796,2024-06-26,20190626,222,18271,9,2024-07-03,2,3,0.8748,Australia6
SO73792,2024-06-26,20190626,217,14069,9,2024-07-03,3,8,0.8748,Australia6
SO73796,2024-06-26,20190626,488,18271,9,2024-07-03,3,7,1.3498,Australia6
SO73788,2024-06-26,20190626,463,16686,9,2024-07-03,3,2,0.6123,Australia6
SO73798,2024-06-26,20190626,237,26166,9,2024-07-03,3,8,1.2498,Australia6
SO73847,2024-06-26,20190626,529,27489,9,2024-07-03,3,1,0.0998,Australia6
SO73795,2024-06-26,20190626,480,18333,9,2024-07-03,3,4,0.0573,Australia6
SO73845,2024-06-26,20190626,477,22921,9,2024-07-03,3,2,0.1248,Australia6
SO73792,2024-06-26,20190626,225,14069,9,2024-07-03,4,8,0.2248,Australia6
SO73845,2024-06-26,20190626,225,22921,9,2024-07-03,4,5,0.2248,Australia6
SO73788,2024-06-26,20190626,478,16686,9,2024-07-03,4,4,0.2498,Australia6
SO73792,2024-06-26,20190626,237,14069,9,2024-07-03,5,4,1.2498,Australia6
SO73792,2024-06-26,20190626,528,14069,9,2024-07-03,2,8,0.1248,Australia6
SO73829,2024-06-26,20190626,540,12823,7,2024-07-03,1,6,0.815,France6
SO73802,2024-06-26,20190626,479,16560,7,2024-07-03,2,6,0.2248,France6
SO73864,2024-06-26,20190626,576,11429,7,2024-07-03,1,6,59.6018,France6
SO73854,2024-06-26,20190626,538,23883,4,2024-07-03,2,1,0.5373,Southwest6
SO73816,2024-06-26,20190626,536,23468,4,2024-07-03,2,3,0.7498,Southwest6
SO73839,2024-06-26,20190626,475,15497,4,2024-07-03,2,6,1.7498,Southwest6
SO73859,2024-06-26,20190626,489,19124,4,2024-07-03,2,2,1.3498,Southwest6
SO73810,2024-06-26,20190626,539,28868,4,2024-07-03,2,3,0.6248,Southwest6
SO73857,2024-06-26,20190626,539,21927,4,2024-07-03,2,5,0.6248,Southwest6
SO73850,2024-06-26,20190626,222,28158,4,2024-07-03,2,8,0.8748,Southwest6
SO73852,2024-06-26,20190626,222,28076,4,2024-07-03,2,5,0.8748,Southwest6
SO73858,2024-06-26,20190626,222,19114,4,2024-07-03,2,6,0.8748,Southwest6
SO73841,2024-06-26,20190626,537,18406,4,2024-07-03,2,2,0.875,Southwest6
SO73817,2024-06-26,20190626,528,24926,4,2024-07-03,2,6,0.1248,Southwest6
SO73840,2024-06-26,20190626,477,18526,4,2024-07-03,3,2,0.1248,Southwest6
SO73816,2024-06-26,20190626,214,23468,4,2024-07-03,3,6,0.8748,Southwest6
SO73817,2024-06-26,20190626,214,24926,4,2024-07-03,3,5,0.8748,Southwest6
SO73833,2024-06-26,20190626,214,11310,4,2024-07-03,3,5,0.8748,Southwest6
SO73851,2024-06-26,20190626,479,28159,4,2024-07-03,3,2,0.2248,Southwest6
SO73842,2024-06-26,20190626,488,18413,4,2024-07-03,3,5,1.3498,Southwest6
SO73854,2024-06-26,20190626,529,23883,4,2024-07-03,3,7,0.0998,Southwest6
SO73838,2024-06-26,20190626,478,18547,4,2024-07-03,3,8,0.2498,Southwest6
SO73840,2024-06-26,20190626,484,18526,4,2024-07-03,4,1,0.1988,Southwest6
SO73851,2024-06-26,20190626,477,28159,4,2024-07-03,2,6,0.1248,Southwest6
SO73854,2024-06-26,20190626,484,23883,4,2024-07-03,5,6,0.1988,Southwest6
SO73833,2024-06-26,20190626,537,11310,4,2024-07-03,2,5,0.875,Southwest6
SO73813,2024-06-26,20190626,480,29172,4,2024-07-03,2,4,0.0573,Southwest6
SO73816,2024-06-26,20190626,528,23468,4,2024-07-03,1,7,0.1248,Southwest6
SO73833,2024-06-26,20190626,528,11310,4,2024-07-03,1,8,0.1248,Southwest6
SO73840,2024-06-26,20190626,363,18526,4,2024-07-03,1,5,57.3748,Southwest6
SO73827,2024-06-26,20190626,535,19908,7,2024-07-03,1,3,0.6248,France6
SO73850,2024-06-26,20190626,575,28158,4,2024-07-03,1,5,59.6018,Southwest6
SO73851,2024-06-26,20190626,575,28159,4,2024-07-03,1,3,59.6018,Southwest6
SO73852,2024-06-26,20190626,575,28076,4,2024-07-03,1,2,59.6018,Southwest6
SO73838,2024-06-26,20190626,355,18547,4,2024-07-03,1,3,57.9998,Southwest6
SO73841,2024-06-26,20190626,355,18406,4,2024-07-03,1,2,57.9998,Southwest6
SO73840,2024-06-26,20190626,478,18526,4,2024-07-03,2,7,0.2498,Southwest6
SO73842,2024-06-26,20190626,355,18413,4,2024-07-03,1,7,57.9998,Southwest6
SO73858,2024-06-26,20190626,582,19114,4,2024-07-03,1,2,42.5248,Southwest6
SO73859,2024-06-26,20190626,583,19124,4,2024-07-03,1,1,42.5248,Southwest6
SO73813,2024-06-26,20190626,539,29172,4,2024-07-03,1,6,0.6248,Southwest6
SO73817,2024-06-26,20190626,535,24926,4,2024-07-03,1,4,0.6248,Southwest6
SO73814,2024-06-26,20190626,538,27660,4,2024-07-03,1,4,0.5373,Southwest6
SO73824,2024-06-26,20190626,485,13859,4,2024-07-03,1,2,0.5495,Southwest6
SO73810,2024-06-26,20190626,529,28868,4,2024-07-03,1,5,0.0998,Southwest6
SO73838,2024-06-26,20190626,485,18547,4,2024-07-03,2,8,0.5495,Southwest6
SO73842,2024-06-26,20190626,485,18413,4,2024-07-03,2,3,0.5495,Southwest6
SO73857,2024-06-26,20190626,384,21927,4,2024-07-03,1,4,28.0123,Southwest6
SO73848,2024-06-26,20190626,217,26296,1,2024-07-03,4,8,0.8748,Northwest6
SO73854,2024-06-26,20190626,605,23883,4,2024-07-03,1,5,13.4998,Southwest6
SO73848,2024-06-26,20190626,530,26296,1,2024-07-03,3,3,0.1248,Northwest6
SO73825,2024-06-26,20190626,222,15672,8,2024-07-03,2,3,0.8748,Germany6
SO73860,2024-06-26,20190626,217,19415,8,2024-07-03,2,2,0.8748,Germany6
SO73804,2024-06-26,20190626,478,14838,8,2024-07-03,3,3,0.2498,Germany6
SO73825,2024-06-26,20190626,228,15672,8,2024-07-03,3,3,1.2498,Germany6
SO73831,2024-06-26,20190626,467,28565,8,2024-07-03,3,4,0.6123,Germany6
SO73862,2024-06-26,20190626,480,26829,8,2024-07-03,3,2,0.0573,Germany6
SO73807,2024-06-26,20190626,477,13543,8,2024-07-03,3,5,0.1248,Germany6
SO73804,2024-06-26,20190626,214,14838,8,2024-07-03,4,4,0.8748,Germany6
SO73807,2024-06-26,20190626,222,13543,8,2024-07-03,4,4,0.8748,Germany6
SO73831,2024-06-26,20190626,530,28565,8,2024-07-03,2,8,0.1248,Germany6
SO73864,2024-06-26,20190626,484,11429,7,2024-07-03,4,4,0.1988,France6
SO73829,2024-06-26,20190626,480,12823,7,2024-07-03,3,4,0.0573,France6
SO73861,2024-06-26,20190626,225,19297,7,2024-07-03,3,6,0.2248,France6
SO73829,2024-06-26,20190626,529,12823,7,2024-07-03,2,5,0.0998,France6
SO73827,2024-06-26,20190626,467,19908,7,2024-07-03,2,4,0.6123,France6
SO73861,2024-06-26,20190626,237,19297,7,2024-07-03,2,6,1.2498,France6
SO73864,2024-06-26,20190626,541,11429,7,2024-07-03,2,7,0.7248,France6
SO73805,2024-06-26,20190626,359,25770,7,2024-07-03,1,7,57.3748,France6
SO73861,2024-06-26,20190626,580,19297,7,2024-07-03,1,2,42.5248,France6
SO73836,2024-06-26,20190626,480,18817,1,2024-07-03,3,3,0.0573,Northwest6
SO73864,2024-06-26,20190626,530,11429,7,2024-07-03,3,5,0.1248,France6
SO73865,2024-06-26,20190626,479,12330,8,2024-07-03,2,2,0.2248,Germany6
SO73802,2024-06-26,20190626,376,16560,7,2024-07-03,1,4,61.0838,France6
SO73804,2024-06-26,20190626,485,14838,8,2024-07-03,2,2,0.5495,Germany6
SO73862,2024-06-26,20190626,539,26829,8,2024-07-03,2,4,0.6248,Germany6
SO73836,2024-06-26,20190626,537,18817,1,2024-07-03,2,6,0.875,Northwest6
SO73855,2024-06-26,20190626,222,22218,1,2024-07-03,2,3,0.8748,Northwest6
SO73818,2024-06-26,20190626,528,22110,1,2024-07-03,2,3,0.1248,Northwest6
SO73836,2024-06-26,20190626,355,18817,1,2024-07-03,1,2,57.9998,Northwest6
SO73855,2024-06-26,20190626,386,22218,1,2024-07-03,1,1,28.0123,Northwest6
SO73808,2024-06-26,20190626,225,12973,1,2024-07-03,1,2,0.2248,Northwest6
SO73848,2024-06-26,20190626,578,26296,1,2024-07-03,1,4,30.3713,Northwest6
SO73809,2024-06-26,20190626,529,11173,1,2024-07-03,1,3,0.0998,Northwest6
SO73848,2024-06-26,20190626,541,26296,1,2024-07-03,2,6,0.7248,Northwest6
SO73825,2024-06-26,20190626,528,15672,8,2024-07-03,1,2,0.1248,Germany6
SO73807,2024-06-26,20190626,478,13543,8,2024-07-03,2,2,0.2498,Germany6
SO73818,2024-06-26,20190626,536,22110,1,2024-07-03,1,1,0.7498,Northwest6
SO73831,2024-06-26,20190626,541,28565,8,2024-07-03,1,6,0.7248,Germany6
SO73826,2024-06-26,20190626,485,17201,8,2024-07-03,1,7,0.5495,Germany6
SO73809,2024-06-26,20190626,472,11173,1,2024-07-03,2,1,1.5875,Northwest6
SO73860,2024-06-26,20190626,580,19415,8,2024-07-03,1,1,42.5248,Germany6
SO73865,2024-06-26,20190626,575,12330,8,2024-07-03,1,3,59.6018,Germany6
SO73807,2024-06-26,20190626,363,13543,8,2024-07-03,1,1,57.3748,Germany6
SO73863,2024-06-26,20190626,584,25587,8,2024-07-03,1,3,13.4998,Germany6
SO73862,2024-06-26,20190626,581,26829,8,2024-07-03,1,7,42.5248,Germany6
SO73887,2024-06-27,20190627,477,15815,6,2024-07-04,2,2,0.1248,Canada6
SO73893,2024-06-27,20190627,214,27208,6,2024-07-04,2,2,0.8748,Canada6
SO73929,2024-06-27,20190627,479,29041,6,2024-07-04,2,7,0.2248,Canada6
SO73879,2024-06-27,20190627,465,11631,6,2024-07-04,2,4,0.6123,Canada6
SO73906,2024-06-27,20190627,485,15197,6,2024-07-04,2,4,0.5495,Canada6
SO73913,2024-06-27,20190627,485,22713,6,2024-07-04,2,1,0.5495,Canada6
SO73929,2024-06-27,20190627,477,29041,6,2024-07-04,3,5,0.1248,Canada6
SO73906,2024-06-27,20190627,478,15197,6,2024-07-04,3,8,0.2498,Canada6
SO73887,2024-06-27,20190627,214,15815,6,2024-07-04,3,6,0.8748,Canada6
SO73906,2024-06-27,20190627,477,15197,6,2024-07-04,4,1,0.1248,Canada6
SO73929,2024-06-27,20190627,231,29041,6,2024-07-04,4,2,1.2498,Canada6
SO73929,2024-06-27,20190627,467,29041,6,2024-07-04,5,4,0.6123,Canada6
SO73869,2024-06-27,20190627,479,11078,6,2024-07-04,1,2,0.2248,Canada6
SO73878,2024-06-27,20190627,214,11711,6,2024-07-04,1,7,0.8748,Canada6
SO73879,2024-06-27,20190627,489,11631,6,2024-07-04,1,4,1.3498,Canada6
SO73913,2024-06-27,20190627,597,22713,6,2024-07-04,1,2,13.4998,Canada6
SO73869,2024-06-27,20190627,477,11078,6,2024-07-04,2,4,0.1248,Canada6
SO73929,2024-06-27,20190627,604,29041,6,2024-07-04,1,3,13.4998,Canada6
SO73913,2024-06-27,20190627,484,22713,6,2024-07-04,3,1,0.1988,Canada6
SO73906,2024-06-27,20190627,214,15197,6,2024-07-04,5,5,0.8748,Canada6
SO73899,2024-06-27,20190627,528,17880,10,2024-07-04,2,2,0.1248,United Kingdom6
SO73901,2024-06-27,20190627,529,28899,10,2024-07-04,1,1,0.0998,United Kingdom6
SO73906,2024-06-27,20190627,537,15197,6,2024-07-04,1,6,0.875,Canada6
SO73908,2024-06-27,20190627,231,12482,7,2024-07-04,1,5,1.2498,France6
SO73876,2024-06-27,20190627,598,16052,7,2024-07-04,1,3,13.4998,France6
SO73875,2024-06-27,20190627,231,15440,10,2024-07-04,5,2,1.2498,United Kingdom6
SO73875,2024-06-27,20190627,485,15440,10,2024-07-04,4,4,0.5495,United Kingdom6
SO73875,2024-06-27,20190627,537,15440,10,2024-07-04,3,6,0.875,United Kingdom6
SO73901,2024-06-27,20190627,222,28899,10,2024-07-04,3,2,0.8748,United Kingdom6
SO73901,2024-06-27,20190627,538,28899,10,2024-07-04,2,6,0.5373,United Kingdom6
SO73904,2024-06-27,20190627,530,18156,10,2024-07-04,1,8,0.1248,United Kingdom6
SO73935,2024-06-27,20190627,228,27319,10,2024-07-04,2,3,1.2498,United Kingdom6
SO73875,2024-06-27,20190627,528,15440,10,2024-07-04,2,5,0.1248,United Kingdom6
SO73904,2024-06-27,20190627,222,18156,10,2024-07-04,2,8,0.8748,United Kingdom6
SO73874,2024-06-27,20190627,217,15078,10,2024-07-04,2,6,0.8748,United Kingdom6
SO73875,2024-06-27,20190627,361,15440,10,2024-07-04,1,5,57.3748,United Kingdom6
SO73874,2024-06-27,20190627,353,15078,10,2024-07-04,1,5,57.9998,United Kingdom6
SO73935,2024-06-27,20190627,580,27319,10,2024-07-04,1,5,42.5248,United Kingdom6
SO73899,2024-06-27,20190627,535,17880,10,2024-07-04,1,1,0.6248,United Kingdom6
SO73915,2024-06-27,20190627,585,15660,10,2024-07-04,1,5,18.5588,United Kingdom6
SO73915,2024-06-27,20190627,481,15660,10,2024-07-04,2,4,0.2248,United Kingdom6
SO73887,2024-06-27,20190627,478,15815,6,2024-07-04,1,3,0.2498,Canada6
SO73919,2024-06-27,20190627,217,13997,9,2024-07-04,4,8,0.8748,Australia6
SO73893,2024-06-27,20190627,477,27208,6,2024-07-04,1,8,0.1248,Canada6
SO73873,2024-06-27,20190627,541,19573,9,2024-07-04,1,6,0.7248,Australia6
SO73872,2024-06-27,20190627,234,12587,9,2024-07-04,1,4,1.2498,Australia6
SO73922,2024-06-27,20190627,589,15267,9,2024-07-04,1,7,19.2373,Australia6
SO73923,2024-06-27,20190627,355,16496,9,2024-07-04,1,4,57.9998,Australia6
SO73924,2024-06-27,20190627,361,11048,9,2024-07-04,1,2,57.3748,Australia6
SO73917,2024-06-27,20190627,580,22959,9,2024-07-04,1,4,42.5248,Australia6
SO73870,2024-06-27,20190627,535,13972,9,2024-07-04,1,1,0.6248,Australia6
SO73871,2024-06-27,20190627,539,14679,9,2024-07-04,1,1,0.6248,Australia6
SO73867,2024-06-27,20190627,595,13025,9,2024-07-04,1,6,14.1248,Australia6
SO73868,2024-06-27,20190627,561,14045,9,2024-07-04,1,5,59.6018,Australia6
SO73921,2024-06-27,20190627,380,22905,9,2024-07-04,1,6,61.0838,Australia6
SO73919,2024-06-27,20190627,372,13997,9,2024-07-04,1,3,61.0838,Australia6
SO73918,2024-06-27,20190627,378,22912,9,2024-07-04,1,4,61.0838,Australia6
SO73939,2024-06-27,20190627,568,15133,9,2024-07-04,1,2,18.5588,Australia6
SO73899,2024-06-27,20190627,480,17880,10,2024-07-04,3,2,0.0573,United Kingdom6
SO73900,2024-06-27,20190627,480,20043,8,2024-07-04,2,5,0.0573,Germany6
SO73897,2024-06-27,20190627,480,15393,4,2024-07-04,2,1,0.0573,Southwest6
SO73877,2024-06-27,20190627,593,11432,7,2024-07-04,1,1,14.1248,France6
SO73920,2024-06-27,20190627,380,22860,9,2024-07-04,1,2,61.0838,Australia6
SO73891,2024-06-27,20190627,477,26051,6,2024-07-04,1,1,0.1248,Canada6
SO73924,2024-06-27,20190627,225,11048,9,2024-07-04,5,4,0.2248,Australia6
SO73923,2024-06-27,20190627,485,16496,9,2024-07-04,4,8,0.5495,Australia6
SO73873,2024-06-27,20190627,530,19573,9,2024-07-04,2,8,0.1248,Australia6
SO73867,2024-06-27,20190627,490,13025,9,2024-07-04,2,2,1.3498,Australia6
SO73939,2024-06-27,20190627,541,15133,9,2024-07-04,2,7,0.7248,Australia6
SO73919,2024-06-27,20190627,540,13997,9,2024-07-04,2,6,0.815,Australia6
SO73923,2024-06-27,20190627,537,16496,9,2024-07-04,2,7,0.875,Australia6
SO73924,2024-06-27,20190627,478,11048,9,2024-07-04,2,6,0.2498,Australia6
SO73870,2024-06-27,20190627,480,13972,9,2024-07-04,2,8,0.0573,Australia6
SO73871,2024-06-27,20190627,529,14679,9,2024-07-04,2,7,0.0998,Australia6
SO73924,2024-06-27,20190627,489,11048,9,2024-07-04,4,6,1.3498,Australia6
SO73920,2024-06-27,20190627,529,22860,9,2024-07-04,2,2,0.0998,Australia6
SO73918,2024-06-27,20190627,214,22912,9,2024-07-04,2,7,0.8748,Australia6
SO73922,2024-06-27,20190627,214,15267,9,2024-07-04,2,4,0.8748,Australia6
SO73871,2024-06-27,20190627,482,14679,9,2024-07-04,3,8,0.2248,Australia6
SO73923,2024-06-27,20190627,528,16496,9,2024-07-04,3,7,0.1248,Australia6
SO73920,2024-06-27,20190627,540,22860,9,2024-07-04,3,1,0.815,Australia6
SO73919,2024-06-27,20190627,529,13997,9,2024-07-04,3,7,0.0998,Australia6
SO73924,2024-06-27,20190627,477,11048,9,2024-07-04,3,3,0.1248,Australia6
SO73920,2024-06-27,20190627,480,22860,9,2024-07-04,4,8,0.0573,Australia6
SO73917,2024-06-27,20190627,222,22959,9,2024-07-04,2,1,0.8748,Australia6
SO73934,2024-06-27,20190627,580,19287,7,2024-07-04,1,7,42.5248,France6
SO73935,2024-06-27,20190627,467,27319,10,2024-07-04,3,2,0.6123,United Kingdom6
SO73877,2024-06-27,20190627,485,11432,7,2024-07-04,2,3,0.5495,France6
SO73914,2024-06-27,20190627,528,18426,4,2024-07-04,3,3,0.1248,Southwest6
SO73911,2024-06-27,20190627,222,18540,4,2024-07-04,3,1,0.8748,Southwest6
SO73909,2024-06-27,20190627,479,20659,4,2024-07-04,3,5,0.2248,Southwest6
SO73932,2024-06-27,20190627,529,19146,4,2024-07-04,3,1,0.0998,Southwest6
SO73930,2024-06-27,20190627,480,24231,4,2024-07-04,3,4,0.0573,Southwest6
SO73914,2024-06-27,20190627,480,18426,4,2024-07-04,4,3,0.0573,Southwest6
SO73909,2024-06-27,20190627,225,20659,4,2024-07-04,4,3,0.2248,Southwest6
SO73911,2024-06-27,20190627,463,18540,4,2024-07-04,4,2,0.6123,Southwest6
SO73909,2024-06-27,20190627,477,20659,4,2024-07-04,2,8,0.1248,Southwest6
SO73932,2024-06-27,20190627,217,19146,4,2024-07-04,4,6,0.8748,Southwest6
SO73910,2024-06-27,20190627,222,16790,1,2024-07-04,4,1,0.8748,Northwest6
SO73880,2024-06-27,20190627,231,29133,1,2024-07-04,3,1,1.2498,Northwest6
SO73881,2024-06-27,20190627,473,25200,1,2024-07-04,3,5,1.5875,Northwest6
SO73910,2024-06-27,20190627,540,16790,1,2024-07-04,3,6,0.815,Northwest6
SO73888,2024-06-27,20190627,489,18941,1,2024-07-04,2,1,1.3498,Northwest6
SO73907,2024-06-27,20190627,484,13311,1,2024-07-04,2,7,0.1988,Northwest6
SO73882,2024-06-27,20190627,536,23489,1,2024-07-04,2,7,0.7498,Northwest6
SO73881,2024-06-27,20190627,529,25200,1,2024-07-04,2,6,0.0998,Northwest6
SO73910,2024-06-27,20190627,231,16790,1,2024-07-04,5,5,1.2498,Northwest6
SO73910,2024-06-27,20190627,529,16790,1,2024-07-04,2,4,0.0998,Northwest6
SO73912,2024-06-27,20190627,217,15547,4,2024-07-04,2,1,0.8748,Southwest6
SO73932,2024-06-27,20190627,539,19146,4,2024-07-04,2,8,0.6248,Southwest6
SO73895,2024-06-27,20190627,528,15960,4,2024-07-04,1,3,0.1248,Southwest6
SO73897,2024-06-27,20190627,528,15393,4,2024-07-04,1,6,0.1248,Southwest6
SO73886,2024-06-27,20190627,477,20695,4,2024-07-04,1,4,0.1248,Southwest6
SO73892,2024-06-27,20190627,477,19404,4,2024-07-04,1,8,0.1248,Southwest6
SO73930,2024-06-27,20190627,605,24231,4,2024-07-04,1,3,13.4998,Southwest6
SO73926,2024-06-27,20190627,606,24387,4,2024-07-04,1,2,13.4998,Southwest6
SO73925,2024-06-27,20190627,574,28083,4,2024-07-04,1,4,59.6018,Southwest6
SO73914,2024-06-27,20190627,355,18426,4,2024-07-04,1,1,57.9998,Southwest6
SO73890,2024-06-27,20190627,225,20017,4,2024-07-04,2,1,0.2248,Southwest6
SO73911,2024-06-27,20190627,353,18540,4,2024-07-04,1,1,57.9998,Southwest6
