son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO74583,2024-07-14,20190714,225,12542,7,2024-07-21,1,4,0.2248,France7
SO74566,2024-07-14,20190714,214,22057,1,2024-07-21,3,4,0.8748,Northwest7
SO74584,2024-07-14,20190714,222,12375,7,2024-07-21,2,2,0.8748,France7
SO74576,2024-07-14,20190714,222,19303,7,2024-07-21,2,7,0.8748,France7
SO74575,2024-07-14,20190714,474,15682,8,2024-07-21,1,6,1.7498,Germany7
SO74581,2024-07-14,20190714,528,11172,1,2024-07-21,1,3,0.1248,Northwest7
SO74567,2024-07-14,20190714,478,20510,1,2024-07-21,1,6,0.2498,Northwest7
SO74566,2024-07-14,20190714,536,22057,1,2024-07-21,1,7,0.7498,Northwest7
SO74569,2024-07-14,20190714,528,16008,1,2024-07-21,1,2,0.1248,Northwest7
SO74560,2024-07-14,20190714,217,11729,1,2024-07-21,1,4,0.8748,Northwest7
SO74564,2024-07-14,20190714,535,25346,1,2024-07-21,1,1,0.6248,Northwest7
SO74566,2024-07-14,20190714,528,22057,1,2024-07-21,2,7,0.1248,Northwest7
SO74564,2024-07-14,20190714,528,25346,1,2024-07-21,2,1,0.1248,Northwest7
SO74571,2024-07-14,20190714,477,17356,1,2024-07-21,2,6,0.1248,Northwest7
SO74581,2024-07-14,20190714,537,11172,1,2024-07-21,2,4,0.875,Northwest7
SO74571,2024-07-14,20190714,225,17356,1,2024-07-21,1,5,0.2248,Northwest7
SO74591,2024-07-15,20190715,217,13140,9,2024-07-22,3,6,0.8748,Australia7
SO74593,2024-07-15,20190715,467,11019,6,2024-07-22,3,1,0.6123,Canada7
SO74585,2024-07-15,20190715,538,24279,9,2024-07-22,2,1,0.5373,Australia7
SO74588,2024-07-15,20190715,222,16480,9,2024-07-22,3,7,0.8748,Australia7
SO74586,2024-07-15,20190715,467,19796,9,2024-07-22,4,6,0.6123,Australia7
SO74586,2024-07-15,20190715,214,19796,9,2024-07-22,3,5,0.8748,Australia7
SO74585,2024-07-15,20190715,491,24279,9,2024-07-22,3,6,1.3498,Australia7
SO74597,2024-07-15,20190715,528,11287,6,2024-07-22,2,6,0.1248,Canada7
SO74607,2024-07-15,20190715,217,17210,8,2024-07-22,4,8,0.8748,Germany7
SO74597,2024-07-15,20190715,535,11287,6,2024-07-22,1,8,0.6248,Canada7
SO74596,2024-07-15,20190715,530,11176,6,2024-07-22,1,6,0.1248,Canada7
SO74593,2024-07-15,20190715,530,11019,6,2024-07-22,1,8,0.1248,Canada7
SO74616,2024-07-15,20190715,530,25483,7,2024-07-22,1,7,0.1248,France7
SO74616,2024-07-15,20190715,480,25483,7,2024-07-22,2,8,0.0573,France7
SO74586,2024-07-15,20190715,529,19796,9,2024-07-22,2,4,0.0998,Australia7
SO74607,2024-07-15,20190715,477,17210,8,2024-07-22,3,3,0.1248,Germany7
SO74593,2024-07-15,20190715,222,11019,6,2024-07-22,2,7,0.8748,Canada7
SO74588,2024-07-15,20190715,530,16480,9,2024-07-22,2,2,0.1248,Australia7
SO74612,2024-07-15,20190715,214,26836,10,2024-07-22,2,5,0.8748,United Kingdom7
SO74585,2024-07-15,20190715,529,24279,9,2024-07-22,1,8,0.0998,Australia7
SO74618,2024-07-15,20190715,231,12519,10,2024-07-22,1,6,1.2498,United Kingdom7
SO74613,2024-07-15,20190715,529,17819,10,2024-07-22,1,7,0.0998,United Kingdom7
SO74612,2024-07-15,20190715,529,26836,10,2024-07-22,1,5,0.0998,United Kingdom7
SO74611,2024-07-15,20190715,477,25785,10,2024-07-22,1,4,0.1248,United Kingdom7
SO74609,2024-07-15,20190715,477,22807,10,2024-07-22,5,6,0.1248,United Kingdom7
SO74609,2024-07-15,20190715,478,22807,10,2024-07-22,4,1,0.2498,United Kingdom7
SO74609,2024-07-15,20190715,485,22807,10,2024-07-22,3,7,0.5495,United Kingdom7
SO74609,2024-07-15,20190715,528,22807,10,2024-07-22,2,6,0.1248,United Kingdom7
SO74609,2024-07-15,20190715,536,22807,10,2024-07-22,1,1,0.7498,United Kingdom7
SO74608,2024-07-15,20190715,529,15690,10,2024-07-22,2,7,0.0998,United Kingdom7
SO74608,2024-07-15,20190715,540,15690,10,2024-07-22,1,7,0.815,United Kingdom7
SO74591,2024-07-15,20190715,479,13140,9,2024-07-22,1,6,0.2248,Australia7
SO74590,2024-07-15,20190715,225,14859,9,2024-07-22,1,2,0.2248,Australia7
SO74589,2024-07-15,20190715,225,17322,9,2024-07-22,1,5,0.2248,Australia7
SO74588,2024-07-15,20190715,541,16480,9,2024-07-22,1,4,0.7248,Australia7
SO74587,2024-07-15,20190715,529,12345,9,2024-07-22,1,6,0.0998,Australia7
SO74586,2024-07-15,20190715,538,19796,9,2024-07-22,1,2,0.5373,Australia7
SO74591,2024-07-15,20190715,477,13140,9,2024-07-22,2,2,0.1248,Australia7
SO74614,2024-07-15,20190715,217,12802,8,2024-07-22,2,6,0.8748,Germany7
SO74607,2024-07-15,20190715,478,17210,8,2024-07-22,2,8,0.2498,Germany7
SO74607,2024-07-15,20190715,485,17210,8,2024-07-22,1,6,0.5495,Germany7
SO74595,2024-07-15,20190715,484,27029,4,2024-07-22,3,1,0.1988,Southwest7
SO74617,2024-07-15,20190715,477,12876,4,2024-07-22,3,1,0.1248,Southwest7
SO74598,2024-07-15,20190715,530,27010,4,2024-07-22,2,4,0.1248,Southwest7
SO74601,2024-07-15,20190715,475,19009,4,2024-07-22,2,2,1.7498,Southwest7
SO74604,2024-07-15,20190715,487,18341,4,2024-07-22,2,2,1.3748,Southwest7
SO74599,2024-07-15,20190715,529,25071,4,2024-07-22,2,1,0.0998,Southwest7
SO74617,2024-07-15,20190715,478,12876,4,2024-07-22,2,2,0.2498,Southwest7
SO74598,2024-07-15,20190715,484,27010,4,2024-07-22,3,2,0.1988,Southwest7
SO74595,2024-07-15,20190715,480,27029,4,2024-07-22,2,1,0.0573,Southwest7
SO74598,2024-07-15,20190715,541,27010,4,2024-07-22,1,4,0.7248,Southwest7
SO74617,2024-07-15,20190715,485,12876,4,2024-07-22,1,1,0.5495,Southwest7
SO74601,2024-07-15,20190715,225,19009,4,2024-07-22,1,3,0.2248,Southwest7
SO74595,2024-07-15,20190715,538,27029,4,2024-07-22,1,8,0.5373,Southwest7
SO74592,2024-07-15,20190715,480,11656,4,2024-07-22,1,3,0.0573,Southwest7
SO74610,2024-07-15,20190715,222,22389,8,2024-07-22,2,6,0.8748,Germany7
SO74602,2024-07-15,20190715,477,17673,4,2024-07-22,1,7,0.1248,Southwest7
SO74599,2024-07-15,20190715,540,25071,4,2024-07-22,1,5,0.815,Southwest7
SO74604,2024-07-15,20190715,484,18341,4,2024-07-22,3,5,0.1988,Southwest7
SO74604,2024-07-15,20190715,477,18341,4,2024-07-22,1,6,0.1248,Southwest7
SO74615,2024-07-15,20190715,463,11067,1,2024-07-22,4,8,0.6123,Northwest7
SO74599,2024-07-15,20190715,480,25071,4,2024-07-22,3,1,0.0573,Southwest7
SO74610,2024-07-15,20190715,477,22389,8,2024-07-22,1,7,0.1248,Germany7
SO74594,2024-07-15,20190715,530,28677,1,2024-07-22,1,5,0.1248,Northwest7
SO74603,2024-07-15,20190715,477,16954,1,2024-07-22,1,1,0.1248,Northwest7
SO74615,2024-07-15,20190715,528,11067,1,2024-07-22,1,8,0.1248,Northwest7
SO74606,2024-07-15,20190715,528,16502,1,2024-07-22,1,8,0.1248,Northwest7
SO74605,2024-07-15,20190715,528,15293,1,2024-07-22,1,7,0.1248,Northwest7
SO74600,2024-07-15,20190715,478,20775,1,2024-07-22,1,1,0.2498,Northwest7
SO74614,2024-07-15,20190715,530,12802,8,2024-07-22,1,7,0.1248,Germany7
SO74605,2024-07-15,20190715,217,15293,1,2024-07-22,2,6,0.8748,Northwest7
SO74594,2024-07-15,20190715,217,28677,1,2024-07-22,2,3,0.8748,Northwest7
SO74615,2024-07-15,20190715,537,11067,1,2024-07-22,2,3,0.875,Northwest7
SO74603,2024-07-15,20190715,488,16954,1,2024-07-22,2,7,1.3498,Northwest7
SO74615,2024-07-15,20190715,222,11067,1,2024-07-22,3,1,0.8748,Northwest7
SO74603,2024-07-15,20190715,225,16954,1,2024-07-22,3,6,0.2248,Northwest7
SO74606,2024-07-15,20190715,214,16502,1,2024-07-22,2,3,0.8748,Northwest7
SO74594,2024-07-15,20190715,481,28677,1,2024-07-22,3,6,0.2248,Northwest7
SO74641,2024-07-16,20190716,214,23719,6,2024-07-23,2,8,0.8748,Canada7
SO74634,2024-07-16,20190716,237,11176,6,2024-07-23,2,2,1.2498,Canada7
SO74632,2024-07-16,20190716,477,16106,6,2024-07-23,2,1,0.1248,Canada7
SO74625,2024-07-16,20190716,217,11142,6,2024-07-23,2,1,0.8748,Canada7
SO74650,2024-07-16,20190716,481,19220,6,2024-07-23,1,3,0.2248,Canada7
SO74648,2024-07-16,20190716,537,13491,6,2024-07-23,1,3,0.875,Canada7
SO74646,2024-07-16,20190716,480,14175,10,2024-07-23,3,4,0.0573,United Kingdom7
SO74642,2024-07-16,20190716,528,21441,6,2024-07-23,1,4,0.1248,Canada7
SO74641,2024-07-16,20190716,477,23719,6,2024-07-23,1,5,0.1248,Canada7
SO74634,2024-07-16,20190716,475,11176,6,2024-07-23,1,1,1.7498,Canada7
SO74632,2024-07-16,20190716,478,16106,6,2024-07-23,1,6,0.2498,Canada7
SO74625,2024-07-16,20190716,529,11142,6,2024-07-23,1,8,0.0998,Canada7
SO74642,2024-07-16,20190716,480,21441,6,2024-07-23,2,5,0.0573,Canada7
SO74647,2024-07-16,20190716,537,12196,6,2024-07-23,1,7,0.875,Canada7
SO74648,2024-07-16,20190716,528,13491,6,2024-07-23,2,8,0.1248,Canada7
SO74620,2024-07-16,20190716,528,13963,9,2024-07-23,2,3,0.1248,Australia7
SO74632,2024-07-16,20190716,225,16106,6,2024-07-23,3,8,0.2248,Canada7
SO74624,2024-07-16,20190716,488,11262,6,2024-07-23,1,5,1.3498,Canada7
SO74646,2024-07-16,20190716,530,14175,10,2024-07-23,2,7,0.1248,United Kingdom7
SO74646,2024-07-16,20190716,541,14175,10,2024-07-23,1,3,0.7248,United Kingdom7
SO74622,2024-07-16,20190716,487,17496,9,2024-07-23,1,2,1.3748,Australia7
SO74621,2024-07-16,20190716,477,20813,9,2024-07-23,1,2,0.1248,Australia7
SO74620,2024-07-16,20190716,535,13963,9,2024-07-23,1,6,0.6248,Australia7
SO74650,2024-07-16,20190716,485,19220,6,2024-07-23,2,6,0.5495,Canada7
SO74622,2024-07-16,20190716,472,17496,9,2024-07-23,2,2,1.5875,Australia7
SO74621,2024-07-16,20190716,463,20813,9,2024-07-23,3,5,0.6123,Australia7
SO74620,2024-07-16,20190716,214,13963,9,2024-07-23,3,2,0.8748,Australia7
SO74648,2024-07-16,20190716,463,13491,6,2024-07-23,5,6,0.6123,Canada7
SO74648,2024-07-16,20190716,214,13491,6,2024-07-23,4,6,0.8748,Canada7
SO74648,2024-07-16,20190716,485,13491,6,2024-07-23,3,5,0.5495,Canada7
SO74634,2024-07-16,20190716,463,11176,6,2024-07-23,3,4,0.6123,Canada7
SO74621,2024-07-16,20190716,214,20813,9,2024-07-23,2,5,0.8748,Australia7
SO74644,2024-07-16,20190716,529,20920,7,2024-07-23,1,7,0.0998,France7
SO74633,2024-07-16,20190716,536,23000,1,2024-07-23,1,8,0.7498,Northwest7
SO74649,2024-07-16,20190716,489,11349,8,2024-07-23,3,8,1.3498,Germany7
SO74644,2024-07-16,20190716,480,20920,7,2024-07-23,2,4,0.0573,France7
SO74629,2024-07-16,20190716,528,24747,4,2024-07-23,1,3,0.1248,Southwest7
SO74640,2024-07-16,20190716,477,16862,4,2024-07-23,1,5,0.1248,Southwest7
SO74628,2024-07-16,20190716,535,26288,4,2024-07-23,1,1,0.6248,Southwest7
SO74623,2024-07-16,20190716,490,11716,4,2024-07-23,1,4,1.3498,Southwest7
SO74626,2024-07-16,20190716,228,12062,4,2024-07-23,1,1,1.2498,Southwest7
SO74619,2024-07-16,20190716,225,12955,4,2024-07-23,1,1,0.2248,Southwest7
SO74639,2024-07-16,20190716,225,16861,4,2024-07-23,1,3,0.2248,Southwest7
SO74635,2024-07-16,20190716,478,20788,4,2024-07-23,1,5,0.2498,Southwest7
SO74628,2024-07-16,20190716,480,26288,4,2024-07-23,2,2,0.0573,Southwest7
SO74627,2024-07-16,20190716,529,27676,4,2024-07-23,2,8,0.0998,Southwest7
SO74629,2024-07-16,20190716,535,24747,4,2024-07-23,2,5,0.6248,Southwest7
SO74640,2024-07-16,20190716,217,16862,4,2024-07-23,2,6,0.8748,Southwest7
SO74639,2024-07-16,20190716,477,16861,4,2024-07-23,2,6,0.1248,Southwest7
SO74629,2024-07-16,20190716,214,24747,4,2024-07-23,3,8,0.8748,Southwest7
SO74627,2024-07-16,20190716,538,27676,4,2024-07-23,1,7,0.5373,Southwest7
SO74633,2024-07-16,20190716,214,23000,1,2024-07-23,4,4,0.8748,Northwest7
SO74627,2024-07-16,20190716,482,27676,4,2024-07-23,3,3,0.2248,Southwest7
SO74649,2024-07-16,20190716,479,11349,8,2024-07-23,2,8,0.2248,Germany7
SO74645,2024-07-16,20190716,529,22660,8,2024-07-23,1,1,0.0998,Germany7
SO74643,2024-07-16,20190716,538,24848,8,2024-07-23,1,8,0.5373,Germany7
SO74631,2024-07-16,20190716,536,23124,1,2024-07-23,1,7,0.7498,Northwest7
SO74630,2024-07-16,20190716,540,24623,1,2024-07-23,1,1,0.815,Northwest7
SO74649,2024-07-16,20190716,477,11349,8,2024-07-23,1,1,0.1248,Germany7
SO74637,2024-07-16,20190716,475,18969,1,2024-07-23,1,7,1.7498,Northwest7
SO74636,2024-07-16,20190716,475,18952,1,2024-07-23,1,1,1.7498,Northwest7
SO74633,2024-07-16,20190716,528,23000,1,2024-07-23,2,4,0.1248,Northwest7
SO74636,2024-07-16,20190716,225,18952,1,2024-07-23,2,6,0.2248,Northwest7
SO74638,2024-07-16,20190716,475,20275,1,2024-07-23,2,8,1.7498,Northwest7
SO74633,2024-07-16,20190716,465,23000,1,2024-07-23,3,1,0.6123,Northwest7
SO74638,2024-07-16,20190716,473,20275,1,2024-07-23,1,5,1.5875,Northwest7
SO74651,2024-07-17,20190717,538,19583,9,2024-07-24,1,3,0.5373,Australia7
SO74657,2024-07-17,20190717,491,19581,9,2024-07-24,3,4,1.3498,Australia7
SO74657,2024-07-17,20190717,530,19581,9,2024-07-24,2,6,0.1248,Australia7
SO74656,2024-07-17,20190717,234,15230,9,2024-07-24,2,2,1.2498,Australia7
SO74655,2024-07-17,20190717,478,24495,9,2024-07-24,2,3,0.2498,Australia7
SO74654,2024-07-17,20190717,480,25907,9,2024-07-24,2,5,0.0573,Australia7
SO74653,2024-07-17,20190717,222,25295,9,2024-07-24,2,5,0.8748,Australia7
SO74652,2024-07-17,20190717,529,18748,9,2024-07-24,2,6,0.0998,Australia7
SO74656,2024-07-17,20190717,225,15230,9,2024-07-24,3,1,0.2248,Australia7
SO74668,2024-07-17,20190717,477,11823,6,2024-07-24,1,7,0.1248,Canada7
SO74661,2024-07-17,20190717,529,14906,6,2024-07-24,3,8,0.0998,Canada7
SO74660,2024-07-17,20190717,222,11277,6,2024-07-24,3,4,0.8748,Canada7
SO74668,2024-07-17,20190717,225,11823,6,2024-07-24,2,7,0.2248,Canada7
SO74661,2024-07-17,20190717,225,14906,6,2024-07-24,2,8,0.2248,Canada7
SO74660,2024-07-17,20190717,529,11277,6,2024-07-24,2,2,0.0998,Canada7
SO74662,2024-07-17,20190717,536,11698,6,2024-07-24,1,3,0.7498,Canada7
SO74661,2024-07-17,20190717,540,14906,6,2024-07-24,1,7,0.815,Canada7
SO74652,2024-07-17,20190717,538,18748,9,2024-07-24,1,8,0.5373,Australia7
SO74652,2024-07-17,20190717,214,18748,9,2024-07-24,3,7,0.8748,Australia7
SO74653,2024-07-17,20190717,528,25295,9,2024-07-24,1,2,0.1248,Australia7
SO74683,2024-07-17,20190717,529,18013,10,2024-07-24,2,5,0.0998,United Kingdom7
SO74655,2024-07-17,20190717,477,24495,9,2024-07-24,1,3,0.1248,Australia7
SO74689,2024-07-17,20190717,225,12601,10,2024-07-24,1,5,0.2248,United Kingdom7
SO74685,2024-07-17,20190717,217,13665,10,2024-07-24,3,3,0.8748,United Kingdom7
SO74685,2024-07-17,20190717,541,13665,10,2024-07-24,2,3,0.7248,United Kingdom7
SO74685,2024-07-17,20190717,530,13665,10,2024-07-24,1,1,0.1248,United Kingdom7
SO74683,2024-07-17,20190717,480,18013,10,2024-07-24,3,4,0.0573,United Kingdom7
SO74660,2024-07-17,20190717,540,11277,6,2024-07-24,1,4,0.815,Canada7
SO74683,2024-07-17,20190717,538,18013,10,2024-07-24,1,5,0.5373,United Kingdom7
SO74681,2024-07-17,20190717,529,25544,10,2024-07-24,1,2,0.0998,United Kingdom7
SO74680,2024-07-17,20190717,530,14545,10,2024-07-24,2,7,0.1248,United Kingdom7
SO74680,2024-07-17,20190717,541,14545,10,2024-07-24,1,1,0.7248,United Kingdom7
SO74679,2024-07-17,20190717,463,21740,10,2024-07-24,5,5,0.6123,United Kingdom7
SO74679,2024-07-17,20190717,228,21740,10,2024-07-24,4,4,1.2498,United Kingdom7
SO74679,2024-07-17,20190717,485,21740,10,2024-07-24,3,5,0.5495,United Kingdom7
SO74679,2024-07-17,20190717,528,21740,10,2024-07-24,2,7,0.1248,United Kingdom7
SO74679,2024-07-17,20190717,536,21740,10,2024-07-24,1,8,0.7498,United Kingdom7
SO74675,2024-07-17,20190717,472,19059,10,2024-07-24,2,7,1.5875,United Kingdom7
SO74675,2024-07-17,20190717,485,19059,10,2024-07-24,1,1,0.5495,United Kingdom7
SO74657,2024-07-17,20190717,541,19581,9,2024-07-24,1,8,0.7248,Australia7
SO74656,2024-07-17,20190717,222,15230,9,2024-07-24,1,1,0.8748,Australia7
SO74654,2024-07-17,20190717,529,25907,9,2024-07-24,1,5,0.0998,Australia7
SO74678,2024-07-17,20190717,539,19932,7,2024-07-24,1,2,0.6248,France7
SO74686,2024-07-17,20190717,530,16035,10,2024-07-24,1,6,0.1248,United Kingdom7
SO74676,2024-07-17,20190717,217,14179,8,2024-07-24,3,4,0.8748,Germany7
SO74670,2024-07-17,20190717,234,16233,4,2024-07-24,4,8,1.2498,Southwest7
SO74665,2024-07-17,20190717,228,19895,4,2024-07-24,3,4,1.2498,Southwest7
SO74670,2024-07-17,20190717,465,16233,4,2024-07-24,3,1,0.6123,Southwest7
SO74664,2024-07-17,20190717,222,22357,4,2024-07-24,3,5,0.8748,Southwest7
SO74670,2024-07-17,20190717,217,16233,4,2024-07-24,2,6,0.8748,Southwest7
SO74665,2024-07-17,20190717,225,19895,4,2024-07-24,2,2,0.2248,Southwest7
SO74667,2024-07-17,20190717,489,18114,4,2024-07-24,2,8,1.3498,Southwest7
SO74664,2024-07-17,20190717,478,22357,4,2024-07-24,2,2,0.2498,Southwest7
SO74659,2024-07-17,20190717,228,26781,1,2024-07-24,4,8,1.2498,Northwest7
SO74658,2024-07-17,20190717,480,11023,4,2024-07-24,2,7,0.0573,Southwest7
SO74658,2024-07-17,20190717,529,11023,4,2024-07-24,1,6,0.0998,Southwest7
SO74663,2024-07-17,20190717,536,22779,4,2024-07-24,1,7,0.7498,Southwest7
SO74671,2024-07-17,20190717,485,14431,4,2024-07-24,1,3,0.5495,Southwest7
SO74672,2024-07-17,20190717,472,14368,4,2024-07-24,1,4,1.5875,Southwest7
SO74665,2024-07-17,20190717,475,19895,4,2024-07-24,1,3,1.7498,Southwest7
SO74667,2024-07-17,20190717,477,18114,4,2024-07-24,1,6,0.1248,Southwest7
SO74666,2024-07-17,20190717,477,18385,4,2024-07-24,1,7,0.1248,Southwest7
SO74664,2024-07-17,20190717,477,22357,4,2024-07-24,1,6,0.1248,Southwest7
SO74672,2024-07-17,20190717,485,14368,4,2024-07-24,2,2,0.5495,Southwest7
SO74688,2024-07-17,20190717,480,12176,1,2024-07-24,3,6,0.0573,Northwest7
SO74670,2024-07-17,20190717,477,16233,4,2024-07-24,1,6,0.1248,Southwest7
SO74659,2024-07-17,20190717,222,26781,1,2024-07-24,3,2,0.8748,Northwest7
SO74687,2024-07-17,20190717,217,11633,1,2024-07-24,3,7,0.8748,Northwest7
SO74682,2024-07-17,20190717,489,22514,8,2024-07-24,2,2,1.3498,Germany7
SO74677,2024-07-17,20190717,539,19304,8,2024-07-24,2,6,0.6248,Germany7
SO74676,2024-07-17,20190717,540,14179,8,2024-07-24,2,1,0.815,Germany7
SO74674,2024-07-17,20190717,480,17190,8,2024-07-24,2,6,0.0573,Germany7
SO74677,2024-07-17,20190717,529,19304,8,2024-07-24,1,6,0.0998,Germany7
SO74676,2024-07-17,20190717,529,14179,8,2024-07-24,1,7,0.0998,Germany7
SO74684,2024-07-17,20190717,538,25536,8,2024-07-24,1,5,0.5373,Germany7
SO74674,2024-07-17,20190717,485,17190,8,2024-07-24,1,5,0.5495,Germany7
SO74677,2024-07-17,20190717,487,19304,8,2024-07-24,3,7,1.3748,Germany7
SO74688,2024-07-17,20190717,528,12176,1,2024-07-24,1,2,0.1248,Northwest7
SO74687,2024-07-17,20190717,528,11633,1,2024-07-24,1,1,0.1248,Northwest7
SO74669,2024-07-17,20190717,528,15825,1,2024-07-24,1,2,0.1248,Northwest7
SO74673,2024-07-17,20190717,485,13946,1,2024-07-24,1,3,0.5495,Northwest7
SO74659,2024-07-17,20190717,538,26781,1,2024-07-24,1,4,0.5373,Northwest7
SO74669,2024-07-17,20190717,217,15825,1,2024-07-24,2,2,0.8748,Northwest7
SO74688,2024-07-17,20190717,537,12176,1,2024-07-24,2,6,0.875,Northwest7
SO74687,2024-07-17,20190717,537,11633,1,2024-07-24,2,5,0.875,Northwest7
SO74682,2024-07-17,20190717,477,22514,8,2024-07-24,1,3,0.1248,Germany7
SO74659,2024-07-17,20190717,529,26781,1,2024-07-24,2,3,0.0998,Northwest7
SO74700,2024-07-18,20190718,484,17680,6,2024-07-25,4,1,0.1988,Canada7
SO74703,2024-07-18,20190718,484,26810,6,2024-07-25,3,5,0.1988,Canada7
SO74701,2024-07-18,20190718,478,13289,6,2024-07-25,3,8,0.2498,Canada7
SO74700,2024-07-18,20190718,480,17680,6,2024-07-25,3,7,0.0573,Canada7
SO74699,2024-07-18,20190718,480,11176,6,2024-07-25,3,1,0.0573,Canada7
SO74706,2024-07-18,20190718,217,12159,6,2024-07-25,2,4,0.8748,Canada7
SO74700,2024-07-18,20190718,536,17680,6,2024-07-25,2,8,0.7498,Canada7
SO74703,2024-07-18,20190718,487,26810,6,2024-07-25,2,7,1.3748,Canada7
SO74701,2024-07-18,20190718,225,13289,6,2024-07-25,2,4,0.2248,Canada7
SO74700,2024-07-18,20190718,483,17680,6,2024-07-25,5,5,3,Canada7
SO74699,2024-07-18,20190718,540,11176,6,2024-07-25,2,6,0.815,Canada7
SO74698,2024-07-18,20190718,540,11711,6,2024-07-25,2,7,0.815,Canada7
SO74706,2024-07-18,20190718,477,12159,6,2024-07-25,1,1,0.1248,Canada7
SO74704,2024-07-18,20190718,477,26100,6,2024-07-25,1,3,0.1248,Canada7
SO74704,2024-07-18,20190718,480,26100,6,2024-07-25,2,8,0.0573,Canada7
SO74690,2024-07-18,20190718,480,15231,9,2024-07-25,3,1,0.0573,Australia7
SO74690,2024-07-18,20190718,529,15231,9,2024-07-25,1,6,0.0998,Australia7
SO74691,2024-07-18,20190718,485,18289,9,2024-07-25,2,6,0.5495,Australia7
SO74703,2024-07-18,20190718,477,26810,6,2024-07-25,1,2,0.1248,Canada7
SO74714,2024-07-18,20190718,480,16467,10,2024-07-25,2,4,0.0573,United Kingdom7
SO74714,2024-07-18,20190718,530,16467,10,2024-07-25,1,1,0.1248,United Kingdom7
SO74713,2024-07-18,20190718,484,12803,10,2024-07-25,4,3,0.1988,United Kingdom7
SO74713,2024-07-18,20190718,480,12803,10,2024-07-25,3,8,0.0573,United Kingdom7
SO74713,2024-07-18,20190718,530,12803,10,2024-07-25,2,4,0.1248,United Kingdom7
SO74713,2024-07-18,20190718,541,12803,10,2024-07-25,1,7,0.7248,United Kingdom7
SO74710,2024-07-18,20190718,480,20902,10,2024-07-25,3,8,0.0573,United Kingdom7
SO74710,2024-07-18,20190718,536,20902,10,2024-07-25,1,1,0.7498,United Kingdom7
SO74694,2024-07-18,20190718,228,14679,9,2024-07-25,1,4,1.2498,Australia7
SO74693,2024-07-18,20190718,225,22063,9,2024-07-25,1,7,0.2248,Australia7
SO74692,2024-07-18,20190718,537,19268,9,2024-07-25,1,2,0.875,Australia7
SO74691,2024-07-18,20190718,471,18289,9,2024-07-25,1,7,1.5875,Australia7
SO74693,2024-07-18,20190718,476,22063,9,2024-07-25,2,8,1.7498,Australia7
SO74692,2024-07-18,20190718,528,19268,9,2024-07-25,2,5,0.1248,Australia7
SO74690,2024-07-18,20190718,539,15231,9,2024-07-25,2,2,0.6248,Australia7
SO74710,2024-07-18,20190718,528,20902,10,2024-07-25,2,8,0.1248,United Kingdom7
SO74701,2024-07-18,20190718,477,13289,6,2024-07-25,1,2,0.1248,Canada7
SO74699,2024-07-18,20190718,529,11176,6,2024-07-25,1,8,0.0998,Canada7
SO74695,2024-07-18,20190718,480,11308,1,2024-07-25,1,5,0.0573,Northwest7
SO74696,2024-07-18,20190718,214,28174,1,2024-07-25,2,8,0.8748,Northwest7
SO74707,2024-07-18,20190718,222,14856,1,2024-07-25,2,5,0.8748,Northwest7
SO74697,2024-07-18,20190718,222,28578,1,2024-07-25,2,2,0.8748,Northwest7
SO74705,2024-07-18,20190718,480,16076,1,2024-07-25,2,3,0.0573,Northwest7
SO74715,2024-07-18,20190718,480,12087,4,2024-07-25,3,1,0.0573,Southwest7
SO74708,2024-07-18,20190718,463,14500,4,2024-07-25,3,5,0.6123,Southwest7
SO74702,2024-07-18,20190718,477,22331,4,2024-07-25,2,4,0.1248,Southwest7
SO74718,2024-07-18,20190718,217,12974,4,2024-07-25,2,5,0.8748,Southwest7
SO74715,2024-07-18,20190718,537,12087,4,2024-07-25,2,3,0.875,Southwest7
SO74702,2024-07-18,20190718,478,22331,4,2024-07-25,1,4,0.2498,Southwest7
SO74718,2024-07-18,20190718,485,12974,4,2024-07-25,1,8,0.5495,Southwest7
SO74715,2024-07-18,20190718,528,12087,4,2024-07-25,1,4,0.1248,Southwest7
SO74708,2024-07-18,20190718,528,14500,4,2024-07-25,1,3,0.1248,Southwest7
SO74700,2024-07-18,20190718,528,17680,6,2024-07-25,1,3,0.1248,Canada7
SO74705,2024-07-18,20190718,528,16076,1,2024-07-25,1,3,0.1248,Northwest7
SO74707,2024-07-18,20190718,528,14856,1,2024-07-25,1,7,0.1248,Northwest7
SO74708,2024-07-18,20190718,214,14500,4,2024-07-25,2,5,0.8748,Southwest7
SO74697,2024-07-18,20190718,530,28578,1,2024-07-25,1,1,0.1248,Northwest7
SO74698,2024-07-18,20190718,529,11711,6,2024-07-25,1,4,0.0998,Canada7
SO74696,2024-07-18,20190718,530,28174,1,2024-07-25,1,5,0.1248,Northwest7
SO74711,2024-07-18,20190718,477,21832,7,2024-07-25,1,7,0.1248,France7
SO74709,2024-07-18,20190718,529,16257,7,2024-07-25,1,7,0.0998,France7
SO74712,2024-07-18,20190718,538,21675,7,2024-07-25,1,3,0.5373,France7
SO74716,2024-07-18,20190718,478,13578,7,2024-07-25,1,6,0.2498,France7
SO74711,2024-07-18,20190718,214,21832,7,2024-07-25,2,4,0.8748,France7
SO74717,2024-07-18,20190718,222,12313,7,2024-07-25,1,1,0.8748,France7
SO74717,2024-07-18,20190718,225,12313,7,2024-07-25,2,1,0.2248,France7
