son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO71369,2024-05-26,20190526,529,27397,4,2024-06-02,2,6,0.0998,Southwest5
SO71371,2024-05-26,20190526,536,23212,4,2024-06-02,1,4,0.7498,Southwest5
SO71399,2024-05-26,20190526,537,12148,1,2024-06-02,2,5,0.875,Northwest5
SO71412,2024-05-26,20190526,353,13357,4,2024-06-02,1,5,57.9998,Southwest5
SO71382,2024-05-26,20190526,485,15962,1,2024-06-02,2,8,0.5495,Northwest5
SO71367,2024-05-26,20190526,484,12813,8,2024-06-02,4,5,0.1988,Germany5
SO71388,2024-05-26,20190526,490,17801,7,2024-06-02,6,4,1.3498,France5
SO71388,2024-05-26,20190526,477,17801,7,2024-06-02,5,7,0.1248,France5
SO71388,2024-05-26,20190526,478,17801,7,2024-06-02,4,6,0.2498,France5
SO71366,2024-05-26,20190526,222,12804,7,2024-06-02,4,3,0.8748,France5
SO71388,2024-05-26,20190526,485,17801,7,2024-06-02,3,4,0.5495,France5
SO71395,2024-05-26,20190526,231,26907,7,2024-06-02,3,5,1.2498,France5
SO71366,2024-05-26,20190526,477,12804,7,2024-06-02,3,5,0.1248,France5
SO71367,2024-05-26,20190526,477,12813,8,2024-06-02,3,2,0.1248,Germany5
SO71366,2024-05-26,20190526,478,12804,7,2024-06-02,2,2,0.2498,France5
SO71395,2024-05-26,20190526,530,26907,7,2024-06-02,2,2,0.1248,France5
SO71366,2024-05-26,20190526,357,12804,7,2024-06-02,1,7,57.9998,France5
SO71395,2024-05-26,20190526,541,26907,7,2024-06-02,1,8,0.7248,France5
SO71390,2024-05-26,20190526,529,19468,7,2024-06-02,1,8,0.0998,France5
SO71388,2024-05-26,20190526,528,17801,7,2024-06-02,1,7,0.1248,France5
SO71421,2024-05-26,20190526,480,25446,10,2024-06-02,4,5,0.0573,United Kingdom5
SO71398,2024-05-26,20190526,217,17814,10,2024-06-02,4,3,0.8748,United Kingdom5
SO71375,2024-05-26,20190526,225,18115,1,2024-06-02,2,7,0.2248,Northwest5
SO71388,2024-05-26,20190526,536,17801,7,2024-06-02,2,7,0.7498,France5
SO71365,2024-05-26,20190526,231,14822,8,2024-06-02,2,7,1.2498,Germany5
SO71398,2024-05-26,20190526,237,17814,10,2024-06-02,5,7,1.2498,United Kingdom5
SO71391,2024-05-26,20190526,486,22699,8,2024-06-02,2,8,3.975,Germany5
SO71422,2024-05-26,20190526,539,28568,8,2024-06-02,2,4,0.6248,Germany5
SO71400,2024-05-26,20190526,528,11254,1,2024-06-02,2,6,0.1248,Northwest5
SO71379,2024-05-26,20190526,477,16651,1,2024-06-02,2,2,0.1248,Northwest5
SO71379,2024-05-26,20190526,225,16651,1,2024-06-02,1,1,0.2248,Northwest5
SO71370,2024-05-26,20190526,529,28075,1,2024-06-02,1,3,0.0998,Northwest5
SO71400,2024-05-26,20190526,537,11254,1,2024-06-02,1,7,0.875,Northwest5
SO71402,2024-05-26,20190526,485,12968,1,2024-06-02,1,3,0.5495,Northwest5
SO71381,2024-05-26,20190526,528,15978,1,2024-06-02,1,4,0.1248,Northwest5
SO71382,2024-05-26,20190526,528,15962,1,2024-06-02,1,2,0.1248,Northwest5
SO71352,2024-05-26,20190526,228,11803,1,2024-06-02,1,7,1.2498,Northwest5
SO71375,2024-05-26,20190526,477,18115,1,2024-06-02,1,3,0.1248,Northwest5
SO71399,2024-05-26,20190526,528,12148,1,2024-06-02,1,1,0.1248,Northwest5
SO71404,2024-05-26,20190526,237,12470,8,2024-06-02,1,4,1.2498,Germany5
SO71365,2024-05-26,20190526,590,14822,8,2024-06-02,1,4,19.2373,Germany5
SO71391,2024-05-26,20190526,529,22699,8,2024-06-02,1,5,0.0998,Germany5
SO71367,2024-05-26,20190526,359,12813,8,2024-06-02,1,5,57.3748,Germany5
SO71389,2024-05-26,20190526,477,21076,8,2024-06-02,1,8,0.1248,Germany5
SO71376,2024-05-26,20190526,477,17452,1,2024-06-02,1,5,0.1248,Northwest5
SO71422,2024-05-26,20190526,386,28568,8,2024-06-02,1,3,28.0123,Germany5
SO71367,2024-05-26,20190526,478,12813,8,2024-06-02,2,3,0.2498,Germany5
SO71435,2024-05-27,20190527,490,28777,1,2024-06-03,1,6,1.3498,Northwest5
SO71426,2024-05-27,20190527,581,22611,10,2024-06-03,1,6,42.5248,United Kingdom5
SO71426,2024-05-27,20190527,465,22611,10,2024-06-03,3,5,0.6123,United Kingdom5
SO71449,2024-05-27,20190527,214,18622,10,2024-06-03,3,1,0.8748,United Kingdom5
SO71442,2024-05-27,20190527,480,26077,6,2024-06-03,2,7,0.0573,Canada5
SO71449,2024-05-27,20190527,535,18622,10,2024-06-03,2,1,0.6248,United Kingdom5
SO71426,2024-05-27,20190527,237,22611,10,2024-06-03,2,5,1.2498,United Kingdom5
SO71446,2024-05-27,20190527,486,21777,6,2024-06-03,2,8,3.975,Canada5
SO71449,2024-05-27,20190527,528,18622,10,2024-06-03,1,8,0.1248,United Kingdom5
SO71483,2024-05-27,20190527,228,17655,6,2024-06-03,2,8,1.2498,Canada5
SO71458,2024-05-27,20190527,537,14582,6,2024-06-03,2,7,0.875,Canada5
SO71456,2024-05-27,20190527,485,11131,6,2024-06-03,2,5,0.5495,Canada5
SO71436,2024-05-27,20190527,480,11211,6,2024-06-03,2,6,0.0573,Canada5
SO71458,2024-05-27,20190527,478,14582,6,2024-06-03,3,7,0.2498,Canada5
SO71483,2024-05-27,20190527,582,17655,6,2024-06-03,1,6,42.5248,Canada5
SO71448,2024-05-27,20190527,485,16264,10,2024-06-03,1,5,0.5495,United Kingdom5
SO71457,2024-05-27,20190527,530,25670,7,2024-06-03,1,8,0.1248,France5
SO71484,2024-05-27,20190527,222,20894,7,2024-06-03,2,8,0.8748,France5
SO71451,2024-05-27,20190527,536,21529,7,2024-06-03,1,2,0.7498,France5
SO71436,2024-05-27,20190527,539,11211,6,2024-06-03,1,2,0.6248,Canada5
SO71468,2024-05-27,20190527,225,26822,8,2024-06-03,4,7,0.2248,Germany5
SO71468,2024-05-27,20190527,214,26822,8,2024-06-03,5,7,0.8748,Germany5
SO71447,2024-05-27,20190527,234,14178,7,2024-06-03,3,2,1.2498,France5
SO71457,2024-05-27,20190527,225,25670,7,2024-06-03,3,4,0.2248,France5
SO71447,2024-05-27,20190527,529,14178,7,2024-06-03,2,7,0.0998,France5
SO71433,2024-05-27,20190527,485,17766,7,2024-06-03,2,8,0.5495,France5
SO71450,2024-05-27,20190527,537,13780,7,2024-06-03,2,2,0.875,France5
SO71454,2024-05-27,20190527,487,24570,7,2024-06-03,2,2,1.3748,France5
SO71434,2024-05-27,20190527,217,20553,7,2024-06-03,2,1,0.8748,France5
SO71457,2024-05-27,20190527,214,25670,7,2024-06-03,2,6,0.8748,France5
SO71434,2024-05-27,20190527,357,20553,7,2024-06-03,1,6,57.9998,France5
SO71484,2024-05-27,20190527,388,20894,7,2024-06-03,1,5,28.0123,France5
SO71447,2024-05-27,20190527,540,14178,7,2024-06-03,1,1,0.815,France5
SO71450,2024-05-27,20190527,467,13780,7,2024-06-03,1,1,0.6123,France5
SO71454,2024-05-27,20190527,529,24570,7,2024-06-03,1,1,0.0998,France5
SO71456,2024-05-27,20190527,537,11131,6,2024-06-03,1,4,0.875,Canada5
SO71472,2024-05-27,20190527,353,15729,9,2024-06-03,1,8,57.9998,Australia5
SO71442,2024-05-27,20190527,528,26077,6,2024-06-03,1,1,0.1248,Canada5
SO71470,2024-05-27,20190527,582,24378,9,2024-06-03,1,8,42.5248,Australia5
SO71428,2024-05-27,20190527,535,11758,9,2024-06-03,1,3,0.6248,Australia5
SO71471,2024-05-27,20190527,384,27587,9,2024-06-03,1,8,28.0123,Australia5
SO71469,2024-05-27,20190527,386,26435,9,2024-06-03,1,4,28.0123,Australia5
SO71485,2024-05-27,20190527,575,13119,9,2024-06-03,1,6,59.6018,Australia5
SO71487,2024-05-27,20190527,584,27973,9,2024-06-03,1,4,13.4998,Australia5
SO71431,2024-05-27,20190527,530,28219,9,2024-06-03,1,7,0.1248,Australia5
SO71429,2024-05-27,20190527,528,15034,9,2024-06-03,1,2,0.1248,Australia5
SO71433,2024-05-27,20190527,353,17766,7,2024-06-03,1,4,57.9998,France5
SO71473,2024-05-27,20190527,357,15751,9,2024-06-03,1,4,57.9998,Australia5
SO71459,2024-05-27,20190527,237,13092,4,2024-06-03,4,7,1.2498,Southwest5
SO71429,2024-05-27,20190527,467,15034,9,2024-06-03,4,7,0.6123,Australia5
SO71475,2024-05-27,20190527,467,28665,1,2024-06-03,2,7,0.6123,Northwest5
SO71466,2024-05-27,20190527,480,28726,8,2024-06-03,4,3,0.0573,Germany5
SO71467,2024-05-27,20190527,530,20930,8,2024-06-03,3,6,0.1248,Germany5
SO71474,2024-05-27,20190527,363,15752,9,2024-06-03,1,8,57.3748,Australia5
SO71446,2024-05-27,20190527,485,21777,6,2024-06-03,1,5,0.5495,Canada5
SO71430,2024-05-27,20190527,225,18793,9,2024-06-03,1,1,0.2248,Australia5
SO71474,2024-05-27,20190527,480,15752,9,2024-06-03,4,2,0.0573,Australia5
SO71458,2024-05-27,20190527,528,14582,6,2024-06-03,1,5,0.1248,Canada5
SO71474,2024-05-27,20190527,528,15752,9,2024-06-03,2,3,0.1248,Australia5
SO71485,2024-05-27,20190527,225,13119,9,2024-06-03,2,6,0.2248,Australia5
SO71469,2024-05-27,20190527,491,26435,9,2024-06-03,2,8,1.3498,Australia5
SO71471,2024-05-27,20190527,539,27587,9,2024-06-03,2,5,0.6248,Australia5
SO71429,2024-05-27,20190527,536,15034,9,2024-06-03,2,7,0.7498,Australia5
SO71473,2024-05-27,20190527,487,15751,9,2024-06-03,2,6,1.3748,Australia5
SO71430,2024-05-27,20190527,538,18793,9,2024-06-03,2,6,0.5373,Australia5
SO71428,2024-05-27,20190527,480,11758,9,2024-06-03,2,1,0.0573,Australia5
SO71472,2024-05-27,20190527,480,15729,9,2024-06-03,2,5,0.0573,Australia5
SO71470,2024-05-27,20190527,529,24378,9,2024-06-03,2,3,0.0998,Australia5
SO71431,2024-05-27,20190527,214,28219,9,2024-06-03,2,2,0.8748,Australia5
SO71429,2024-05-27,20190527,217,15034,9,2024-06-03,3,8,0.8748,Australia5
SO71470,2024-05-27,20190527,539,24378,9,2024-06-03,3,8,0.6248,Australia5
SO71474,2024-05-27,20190527,537,15752,9,2024-06-03,3,1,0.875,Australia5
SO71432,2024-05-27,20190527,234,11361,9,2024-06-03,1,8,1.2498,Australia5
SO71466,2024-05-27,20190527,530,28726,8,2024-06-03,3,8,0.1248,Germany5
SO71475,2024-05-27,20190527,579,28665,1,2024-06-03,1,3,30.3713,Northwest5
SO71468,2024-05-27,20190527,479,26822,8,2024-06-03,3,4,0.2248,Germany5
SO71441,2024-05-27,20190527,225,16813,4,2024-06-03,2,7,0.2248,Southwest5
SO71476,2024-05-27,20190527,222,27539,4,2024-06-03,2,2,0.8748,Southwest5
SO71481,2024-05-27,20190527,222,21749,4,2024-06-03,2,2,0.8748,Southwest5
SO71477,2024-05-27,20190527,214,28066,4,2024-06-03,2,2,0.8748,Southwest5
SO71438,2024-05-27,20190527,477,23091,4,2024-06-03,2,5,0.1248,Southwest5
SO71462,2024-05-27,20190527,214,17536,4,2024-06-03,3,1,0.8748,Southwest5
SO71480,2024-05-27,20190527,539,21920,4,2024-06-03,2,8,0.6248,Southwest5
SO71438,2024-05-27,20190527,225,23091,4,2024-06-03,3,7,0.2248,Southwest5
SO71463,2024-05-27,20190527,487,17427,4,2024-06-03,3,2,1.3748,Southwest5
SO71480,2024-05-27,20190527,529,21920,4,2024-06-03,3,8,0.0998,Southwest5
SO71440,2024-05-27,20190527,484,16795,4,2024-06-03,3,6,0.1988,Southwest5
SO71438,2024-05-27,20190527,491,23091,4,2024-06-03,4,2,1.3498,Southwest5
SO71480,2024-05-27,20190527,214,21920,4,2024-06-03,4,7,0.8748,Southwest5
SO71443,2024-05-27,20190527,465,15272,1,2024-06-03,3,1,0.6123,Northwest5
SO71459,2024-05-27,20190527,485,13092,4,2024-06-03,3,1,0.5495,Southwest5
SO71464,2024-05-27,20190527,476,15337,4,2024-06-03,2,3,1.7498,Southwest5
SO71440,2024-05-27,20190527,487,16795,4,2024-06-03,2,4,1.3748,Southwest5
SO71459,2024-05-27,20190527,537,13092,4,2024-06-03,2,2,0.875,Southwest5
SO71453,2024-05-27,20190527,467,25543,8,2024-06-03,3,8,0.6123,Germany5
SO71459,2024-05-27,20190527,528,13092,4,2024-06-03,1,7,0.1248,Southwest5
SO71440,2024-05-27,20190527,477,16795,4,2024-06-03,1,4,0.1248,Southwest5
SO71441,2024-05-27,20190527,477,16813,4,2024-06-03,1,8,0.1248,Southwest5
SO71463,2024-05-27,20190527,363,17427,4,2024-06-03,1,2,57.3748,Southwest5
SO71476,2024-05-27,20190527,561,27539,4,2024-06-03,1,6,59.6018,Southwest5
SO71477,2024-05-27,20190527,561,28066,4,2024-06-03,1,3,59.6018,Southwest5
SO71462,2024-05-27,20190527,357,17536,4,2024-06-03,1,5,57.9998,Southwest5
SO71480,2024-05-27,20190527,390,21920,4,2024-06-03,1,1,28.0123,Southwest5
SO71481,2024-05-27,20190527,382,21749,4,2024-06-03,1,7,28.0123,Southwest5
SO71464,2024-05-27,20190527,587,15337,4,2024-06-03,1,7,19.2373,Southwest5
SO71437,2024-05-27,20190527,538,27476,4,2024-06-03,1,7,0.5373,Southwest5
SO71438,2024-05-27,20190527,536,23091,4,2024-06-03,1,3,0.7498,Southwest5
SO71462,2024-05-27,20190527,485,17536,4,2024-06-03,2,6,0.5495,Southwest5
SO71463,2024-05-27,20190527,485,17427,4,2024-06-03,2,8,0.5495,Southwest5
SO71482,2024-05-27,20190527,465,18792,1,2024-06-03,3,6,0.6123,Northwest5
SO71439,2024-05-27,20190527,480,23875,1,2024-06-03,3,3,0.0573,Northwest5
SO71437,2024-05-27,20190527,529,27476,4,2024-06-03,2,4,0.0998,Southwest5
SO71465,2024-05-27,20190527,477,17362,1,2024-06-03,3,6,0.1248,Northwest5
SO71427,2024-05-27,20190527,580,26354,8,2024-06-03,1,5,42.5248,Germany5
SO71486,2024-05-27,20190527,583,19254,8,2024-06-03,1,7,42.5248,Germany5
SO71455,2024-05-27,20190527,225,27838,8,2024-06-03,1,7,0.2248,Germany5
SO71460,2024-05-27,20190527,217,11486,8,2024-06-03,1,5,0.8748,Germany5
SO71466,2024-05-27,20190527,569,28726,8,2024-06-03,1,3,18.5588,Germany5
SO71467,2024-05-27,20190527,565,20930,8,2024-06-03,1,6,18.5588,Germany5
SO71452,2024-05-27,20190527,529,23633,8,2024-06-03,1,7,0.0998,Germany5
SO71453,2024-05-27,20190527,529,25543,8,2024-06-03,2,8,0.0998,Germany5
SO71455,2024-05-27,20190527,538,27838,8,2024-06-03,2,8,0.5373,Germany5
SO71466,2024-05-27,20190527,541,28726,8,2024-06-03,2,4,0.7248,Germany5
SO71467,2024-05-27,20190527,541,20930,8,2024-06-03,2,8,0.7248,Germany5
SO71427,2024-05-27,20190527,231,26354,8,2024-06-03,2,2,1.2498,Germany5
SO71468,2024-05-27,20190527,477,26822,8,2024-06-03,2,3,0.1248,Germany5
SO71452,2024-05-27,20190527,217,23633,8,2024-06-03,2,4,0.8748,Germany5
SO71478,2024-05-27,20190527,480,23844,1,2024-06-03,3,1,0.0573,Northwest5
SO71468,2024-05-27,20190527,575,26822,8,2024-06-03,1,6,59.6018,Germany5
SO71445,2024-05-27,20190527,528,15743,1,2024-06-03,1,4,0.1248,Northwest5
SO71453,2024-05-27,20190527,538,25543,8,2024-06-03,1,4,0.5373,Germany5
SO71461,2024-05-27,20190527,485,17612,1,2024-06-03,2,2,0.5495,Northwest5
SO71444,2024-05-27,20190527,528,14922,1,2024-06-03,1,5,0.1248,Northwest5
SO71461,2024-05-27,20190527,217,17612,1,2024-06-03,3,4,0.8748,Northwest5
SO71482,2024-05-27,20190527,231,18792,1,2024-06-03,2,5,1.2498,Northwest5
SO71478,2024-05-27,20190527,538,23844,1,2024-06-03,2,2,0.5373,Northwest5
SO71465,2024-05-27,20190527,478,17362,1,2024-06-03,2,8,0.2498,Northwest5
SO71443,2024-05-27,20190527,214,15272,1,2024-06-03,2,5,0.8748,Northwest5
SO71445,2024-05-27,20190527,214,15743,1,2024-06-03,2,6,0.8748,Northwest5
SO71439,2024-05-27,20190527,528,23875,1,2024-06-03,2,3,0.1248,Northwest5
SO71461,2024-05-27,20190527,359,17612,1,2024-06-03,1,1,57.3748,Northwest5
SO71465,2024-05-27,20190527,363,17362,1,2024-06-03,1,5,57.3748,Northwest5
SO71482,2024-05-27,20190527,581,18792,1,2024-06-03,1,7,42.5248,Northwest5
SO71479,2024-05-27,20190527,386,21919,1,2024-06-03,1,1,28.0123,Northwest5
SO71439,2024-05-27,20190527,536,23875,1,2024-06-03,1,4,0.7498,Northwest5
SO71478,2024-05-27,20190527,604,23844,1,2024-06-03,1,8,13.4998,Northwest5
SO71443,2024-05-27,20190527,528,15272,1,2024-06-03,1,4,0.1248,Northwest5
SO71475,2024-05-27,20190527,214,28665,1,2024-06-03,3,3,0.8748,Northwest5
SO71552,2024-05-28,20190528,604,12133,10,2024-06-04,1,7,13.4998,United Kingdom5
SO71526,2024-05-28,20190528,529,26217,10,2024-06-04,1,6,0.0998,United Kingdom5
SO71535,2024-05-28,20190528,214,15748,6,2024-06-04,2,5,0.8748,Canada5
SO71515,2024-05-28,20190528,529,19642,6,2024-06-04,1,7,0.0998,Canada5
SO71528,2024-05-28,20190528,541,12594,10,2024-06-04,1,7,0.7248,United Kingdom5
SO71537,2024-05-28,20190528,481,18320,6,2024-06-04,2,2,0.2248,Canada5
SO71530,2024-05-28,20190528,538,28745,10,2024-06-04,1,3,0.5373,United Kingdom5
SO71533,2024-05-28,20190528,541,15102,10,2024-06-04,1,8,0.7248,United Kingdom5
SO71546,2024-05-28,20190528,225,22976,6,2024-06-04,2,5,0.2248,Canada5
SO71517,2024-05-28,20190528,476,17450,6,2024-06-04,1,6,1.7498,Canada5
SO71515,2024-05-28,20190528,540,19642,6,2024-06-04,2,4,0.815,Canada5
SO71517,2024-05-28,20190528,491,17450,6,2024-06-04,2,3,1.3498,Canada5
SO71521,2024-05-28,20190528,472,23552,6,2024-06-04,2,6,1.5875,Canada5
SO71521,2024-05-28,20190528,214,23552,6,2024-06-04,3,1,0.8748,Canada5
SO71546,2024-05-28,20190528,563,22976,6,2024-06-04,1,2,59.6018,Canada5
SO71547,2024-05-28,20190528,561,22889,6,2024-06-04,1,6,59.6018,Canada5
SO71509,2024-05-28,20190528,353,19912,10,2024-06-04,1,3,57.9998,United Kingdom5
SO71547,2024-05-28,20190528,225,22889,6,2024-06-04,2,5,0.2248,Canada5
SO71503,2024-05-28,20190528,374,20172,10,2024-06-04,1,2,61.0838,United Kingdom5
SO71534,2024-05-28,20190528,530,28894,7,2024-06-04,1,5,0.1248,France5
SO71526,2024-05-28,20190528,214,26217,10,2024-06-04,2,7,0.8748,United Kingdom5
SO71535,2024-05-28,20190528,485,15748,6,2024-06-04,1,7,0.5495,Canada5
SO71532,2024-05-28,20190528,541,23973,7,2024-06-04,1,2,0.7248,France5
SO71531,2024-05-28,20190528,530,26883,7,2024-06-04,1,3,0.1248,France5
SO71524,2024-05-28,20190528,528,14766,7,2024-06-04,1,4,0.1248,France5
SO71501,2024-05-28,20190528,225,25805,10,2024-06-04,5,1,0.2248,United Kingdom5
SO71509,2024-05-28,20190528,237,19912,10,2024-06-04,4,6,1.2498,United Kingdom5
SO71501,2024-05-28,20190528,214,25805,10,2024-06-04,4,4,0.8748,United Kingdom5
SO71551,2024-05-28,20190528,222,25572,10,2024-06-04,4,1,0.8748,United Kingdom5
SO71501,2024-05-28,20190528,378,25805,10,2024-06-04,1,7,61.0838,United Kingdom5
SO71530,2024-05-28,20190528,480,28745,10,2024-06-04,3,7,0.0573,United Kingdom5
SO71551,2024-05-28,20190528,479,25572,10,2024-06-04,3,3,0.2248,United Kingdom5
SO71509,2024-05-28,20190528,222,19912,10,2024-06-04,3,3,0.8748,United Kingdom5
SO71530,2024-05-28,20190528,529,28745,10,2024-06-04,2,4,0.0998,United Kingdom5
SO71509,2024-05-28,20190528,485,19912,10,2024-06-04,2,1,0.5495,United Kingdom5
SO71503,2024-05-28,20190528,484,20172,10,2024-06-04,2,8,0.1988,United Kingdom5
SO71533,2024-05-28,20190528,530,15102,10,2024-06-04,2,2,0.1248,United Kingdom5
SO71501,2024-05-28,20190528,477,25805,10,2024-06-04,2,2,0.1248,United Kingdom5
SO71551,2024-05-28,20190528,477,25572,10,2024-06-04,2,5,0.1248,United Kingdom5
SO71501,2024-05-28,20190528,479,25805,10,2024-06-04,3,4,0.2248,United Kingdom5
SO71537,2024-05-28,20190528,485,18320,6,2024-06-04,1,2,0.5495,Canada5
SO71495,2024-05-28,20190528,528,19265,9,2024-06-04,1,7,0.1248,Australia5
SO71556,2024-05-28,20190528,477,25941,9,2024-06-04,2,4,0.1248,Australia5
SO71496,2024-05-28,20190528,222,15224,9,2024-06-04,1,6,0.8748,Australia5
SO71497,2024-05-28,20190528,214,15720,9,2024-06-04,1,5,0.8748,Australia5
SO71545,2024-05-28,20190528,590,17320,9,2024-06-04,1,8,19.2373,Australia5
SO71493,2024-05-28,20190528,535,12371,9,2024-06-04,1,2,0.6248,Australia5
SO71494,2024-05-28,20190528,535,11367,9,2024-06-04,1,3,0.6248,Australia5
SO71543,2024-05-28,20190528,388,26445,9,2024-06-04,1,6,28.0123,Australia5
SO71544,2024-05-28,20190528,561,13104,9,2024-06-04,1,7,59.6018,Australia5
SO71555,2024-05-28,20190528,561,11918,9,2024-06-04,1,8,59.6018,Australia5
SO71556,2024-05-28,20190528,606,25941,9,2024-06-04,1,2,13.4998,Australia5
SO71558,2024-05-28,20190528,604,27969,9,2024-06-04,1,5,13.4998,Australia5
SO71505,2024-05-28,20190528,477,13141,9,2024-06-04,1,5,0.1248,Australia5
SO71512,2024-05-28,20190528,593,15663,7,2024-06-04,1,2,14.1248,France5
SO71488,2024-05-28,20190528,374,21949,9,2024-06-04,1,7,61.0838,Australia5
SO71551,2024-05-28,20190528,384,25572,10,2024-06-04,1,2,28.0123,United Kingdom5
SO71533,2024-05-28,20190528,480,15102,10,2024-06-04,3,8,0.0573,United Kingdom5
SO71525,2024-05-28,20190528,480,16034,8,2024-06-04,2,6,0.0573,Germany5
SO71523,2024-05-28,20190528,480,15177,4,2024-06-04,2,4,0.0573,Southwest5
SO71498,2024-05-28,20190528,234,17072,9,2024-06-04,1,4,1.2498,Australia5
SO71557,2024-05-28,20190528,579,28091,9,2024-06-04,1,1,30.3713,Australia5
SO71499,2024-05-28,20190528,486,12682,9,2024-06-04,1,3,3.975,Australia5
SO71556,2024-05-28,20190528,480,25941,9,2024-06-04,4,7,0.0573,Australia5
SO71505,2024-05-28,20190528,479,13141,9,2024-06-04,2,8,0.2248,Australia5
SO71555,2024-05-28,20190528,225,11918,9,2024-06-04,2,1,0.2248,Australia5
SO71498,2024-05-28,20190528,467,17072,9,2024-06-04,2,7,0.6123,Australia5
SO71495,2024-05-28,20190528,537,19265,9,2024-06-04,2,3,0.875,Australia5
SO71493,2024-05-28,20190528,480,12371,9,2024-06-04,2,6,0.0573,Australia5
SO71494,2024-05-28,20190528,480,11367,9,2024-06-04,2,4,0.0573,Australia5
SO71488,2024-05-28,20190528,222,21949,9,2024-06-04,2,6,0.8748,Australia5
SO71543,2024-05-28,20190528,222,26445,9,2024-06-04,2,6,0.8748,Australia5
SO71521,2024-05-28,20190528,528,23552,6,2024-06-04,1,8,0.1248,Canada5
SO71544,2024-05-28,20190528,222,13104,9,2024-06-04,2,1,0.8748,Australia5
SO71558,2024-05-28,20190528,222,27969,9,2024-06-04,2,5,0.8748,Australia5
SO71545,2024-05-28,20190528,214,17320,9,2024-06-04,2,6,0.8748,Australia5
SO71556,2024-05-28,20190528,479,25941,9,2024-06-04,3,1,0.2248,Australia5
SO71544,2024-05-28,20190528,482,13104,9,2024-06-04,3,2,0.2248,Australia5
SO71545,2024-05-28,20190528,482,17320,9,2024-06-04,3,3,0.2248,Australia5
SO71558,2024-05-28,20190528,467,27969,9,2024-06-04,3,5,0.6123,Australia5
SO71505,2024-05-28,20190528,483,13141,9,2024-06-04,3,3,3,Australia5
SO71495,2024-05-28,20190528,480,19265,9,2024-06-04,3,3,0.0573,Australia5
SO71557,2024-05-28,20190528,222,28091,9,2024-06-04,2,2,0.8748,Australia5
SO71511,2024-05-28,20190528,592,15651,7,2024-06-04,1,8,14.1248,France5
SO71522,2024-05-28,20190528,480,15299,1,2024-06-04,2,7,0.0573,Northwest5
SO71508,2024-05-28,20190528,357,17651,7,2024-06-04,1,7,57.9998,France5
SO71541,2024-05-28,20190528,484,13226,1,2024-06-04,3,7,0.1988,Northwest5
SO71540,2024-05-28,20190528,481,13269,1,2024-06-04,3,7,0.2248,Northwest5
SO71536,2024-05-28,20190528,222,11681,1,2024-06-04,3,2,0.8748,Northwest5
SO71538,2024-05-28,20190528,222,17453,1,2024-06-04,3,1,0.8748,Northwest5
SO71541,2024-05-28,20190528,487,13226,1,2024-06-04,2,5,1.3748,Northwest5
SO71536,2024-05-28,20190528,537,11681,1,2024-06-04,2,1,0.875,Northwest5
SO71538,2024-05-28,20190528,485,17453,1,2024-06-04,2,2,0.5495,Northwest5
SO71540,2024-05-28,20190528,485,13269,1,2024-06-04,2,5,0.5495,Northwest5
SO71540,2024-05-28,20190528,361,13269,1,2024-06-04,1,4,57.3748,Northwest5
SO71538,2024-05-28,20190528,355,17453,1,2024-06-04,1,4,57.9998,Northwest5
SO71541,2024-05-28,20190528,355,13226,1,2024-06-04,1,6,57.9998,Northwest5
SO71514,2024-05-28,20190528,535,26006,1,2024-06-04,1,3,0.6248,Northwest5
SO71489,2024-05-28,20190528,225,28613,1,2024-06-04,1,6,0.2248,Northwest5
SO71490,2024-05-28,20190528,484,12161,1,2024-06-04,1,4,0.1988,Northwest5
SO71522,2024-05-28,20190528,528,15299,1,2024-06-04,1,6,0.1248,Northwest5
SO71536,2024-05-28,20190528,528,11681,1,2024-06-04,1,6,0.1248,Northwest5
SO71525,2024-05-28,20190528,528,16034,8,2024-06-04,1,6,0.1248,Germany5
SO71516,2024-05-28,20190528,225,21398,4,2024-06-04,3,4,0.2248,Southwest5
SO71550,2024-05-28,20190528,479,18608,4,2024-06-04,3,2,0.2248,Southwest5
SO71550,2024-05-28,20190528,477,18608,4,2024-06-04,2,7,0.1248,Southwest5
SO71520,2024-05-28,20190528,214,15327,4,2024-06-04,2,1,0.8748,Southwest5
SO71506,2024-05-28,20190528,588,14796,7,2024-06-04,1,2,19.2373,France5
SO71519,2024-05-28,20190528,528,15387,4,2024-06-04,1,2,0.1248,Southwest5
SO71520,2024-05-28,20190528,528,15327,4,2024-06-04,1,2,0.1248,Southwest5
SO71516,2024-05-28,20190528,477,21398,4,2024-06-04,1,6,0.1248,Southwest5
SO71518,2024-05-28,20190528,477,16787,4,2024-06-04,1,3,0.1248,Southwest5
SO71548,2024-05-28,20190528,384,21643,4,2024-06-04,1,8,28.0123,Southwest5
SO71549,2024-05-28,20190528,582,18563,4,2024-06-04,1,2,42.5248,Southwest5
SO71550,2024-05-28,20190528,581,18608,4,2024-06-04,1,2,42.5248,Southwest5
SO71553,2024-05-28,20190528,605,25525,8,2024-06-04,1,5,13.4998,Germany5
SO71539,2024-05-28,20190528,587,15343,4,2024-06-04,1,5,19.2373,Southwest5
SO71492,2024-05-28,20190528,217,11795,4,2024-06-04,1,7,0.8748,Southwest5
SO71513,2024-05-28,20190528,538,27682,4,2024-06-04,1,8,0.5373,Southwest5
